assignment_id,user_id,experiment_id,variant,assigned_at,segment,cluster_id
4571,537,EXP_MODEL_02,control,2026-04-21T14:39,enterprise,503
4572,167,EXP_MODEL_02,control,2026-03-16T08:09,returning,472
4573,217,EXP_MODEL_02,treatment,2026-04-27T00:17,new,357
4574,62,EXP_MODEL_02,treatment,2026-03-28T05:37,enterprise,645
4575,345,EXP_PROMPT_01,control,2026-03-30T22:30,new,661
4576,467,EXP_PROMPT_01,treatment,2026-04-12T17:57,new,588
4577,287,EXP_MODEL_02,control,2026-04-18T08:11,returning,459
4578,443,EXP_MODEL_02,control,2026-03-25T10:28,new,464
4579,77,EXP_PROMPT_01,control,2026-04-06T07:55,enterprise,576
4580,467,EXP_PROMPT_01,treatment,2026-03-08T00:31,new,625
4581,444,EXP_PROMPT_01,control,2026-03-25T06:27,returning,550
4582,88,EXP_MODEL_02,control,2026-04-27T05:28,enterprise,106
4583,233,EXP_MODEL_02,treatment,2026-04-28T21:28,new,698
4584,460,EXP_PROMPT_01,control,2026-03-10T08:59,returning,325
4585,454,EXP_MODEL_02,treatment,2026-04-08T22:23,returning,602
4586,459,EXP_PROMPT_01,treatment,2026-04-18T06:52,enterprise,187
4587,27,EXP_MODEL_02,treatment,2026-03-17T00:06,enterprise,168
4588,321,EXP_MODEL_02,treatment,2026-04-24T11:04,new,594
4589,356,EXP_MODEL_02,treatment,2026-03-26T13:07,returning,472
4590,81,EXP_MODEL_02,treatment,2026-04-14T22:50,returning,530
4591,234,EXP_PROMPT_01,control,2026-03-12T07:25,returning,675
4592,154,EXP_PROMPT_01,control,2026-03-24T03:17,returning,151
4593,367,EXP_PROMPT_01,treatment,2026-03-30T09:33,new,243
4594,429,EXP_PROMPT_01,control,2026-04-06T01:27,returning,136
4595,463,EXP_MODEL_02,control,2026-03-24T05:56,enterprise,528
4596,250,EXP_MODEL_02,treatment,2026-03-30T16:29,new,404
4597,390,EXP_PROMPT_01,treatment,2026-04-05T23:04,returning,518
4598,528,EXP_PROMPT_01,treatment,2026-04-12T07:28,enterprise,657
4599,246,EXP_MODEL_02,control,2026-04-04T23:07,enterprise,615
4600,11,EXP_PROMPT_01,control,2026-04-04T23:40,enterprise,381
4601,580,EXP_MODEL_02,treatment,2026-04-23T08:49,enterprise,377
4602,527,EXP_PROMPT_01,control,2026-04-28T02:53,new,554
4603,358,EXP_MODEL_02,treatment,2026-03-07T17:35,new,17
4604,428,EXP_PROMPT_01,control,2026-04-19T03:35,returning,218
4605,86,EXP_MODEL_02,control,2026-04-11T23:55,returning,531
4606,306,EXP_PROMPT_01,treatment,2026-03-20T11:43,new,674
4607,142,EXP_MODEL_02,control,2026-03-28T01:54,new,622
4608,115,EXP_PROMPT_01,control,2026-03-10T02:18,enterprise,331
4609,96,EXP_PROMPT_01,treatment,2026-04-26T19:21,new,424
4610,299,EXP_PROMPT_01,treatment,2026-04-30T00:41,returning,431
4611,386,EXP_MODEL_02,control,2026-03-10T20:06,enterprise,359
4612,217,EXP_MODEL_02,control,2026-03-02T01:32,new,60
4613,8,EXP_MODEL_02,treatment,2026-03-24T10:42,returning,454
4614,375,EXP_MODEL_02,control,2026-03-08T15:55,enterprise,687
4615,220,EXP_PROMPT_01,control,2026-03-15T07:09,returning,169
4616,39,EXP_PROMPT_01,treatment,2026-04-26T09:04,returning,448
4617,441,EXP_PROMPT_01,treatment,2026-03-11T21:23,returning,306
4618,410,EXP_PROMPT_01,treatment,2026-03-18T06:34,returning,491
4619,592,EXP_PROMPT_01,control,2026-03-27T14:20,new,25
4620,528,EXP_MODEL_02,treatment,2026-03-31T11:44,new,130
4621,121,EXP_MODEL_02,control,2026-03-15T12:57,returning,331
4622,96,EXP_PROMPT_01,control,2026-03-11T03:56,returning,695
4623,369,EXP_MODEL_02,control,2026-03-20T13:49,enterprise,32
4624,43,EXP_MODEL_02,control,2026-04-27T11:37,new,636
4625,16,EXP_MODEL_02,control,2026-04-04T23:28,enterprise,67
4626,151,EXP_MODEL_02,treatment,2026-04-02T14:35,new,312
4627,169,EXP_MODEL_02,control,2026-03-30T01:18,returning,44
4628,116,EXP_MODEL_02,control,2026-04-27T23:47,enterprise,370
4629,366,EXP_PROMPT_01,treatment,2026-03-14T01:27,enterprise,596
4630,145,EXP_PROMPT_01,treatment,2026-03-25T12:17,returning,373
4631,11,EXP_PROMPT_01,control,2026-03-27T01:24,new,402
4632,491,EXP_PROMPT_01,treatment,2026-03-10T01:19,enterprise,676
4633,501,EXP_MODEL_02,control,2026-03-27T10:56,returning,308
4634,481,EXP_PROMPT_01,treatment,2026-04-10T14:30,returning,418
4635,131,EXP_MODEL_02,control,2026-03-04T07:46,enterprise,186
4636,206,EXP_MODEL_02,control,2026-04-01T07:29,enterprise,447
4637,13,EXP_PROMPT_01,treatment,2026-03-02T20:44,enterprise,494
4638,309,EXP_PROMPT_01,control,2026-04-02T13:03,enterprise,515
4639,123,EXP_PROMPT_01,treatment,2026-04-26T14:48,returning,239
4640,229,EXP_MODEL_02,control,2026-03-27T18:00,new,140
4641,449,EXP_MODEL_02,treatment,2026-04-12T01:27,new,356
4642,443,EXP_PROMPT_01,control,2026-04-26T09:08,enterprise,228
4643,554,EXP_MODEL_02,control,2026-03-03T00:24,new,407
4644,196,EXP_MODEL_02,control,2026-03-25T18:02,returning,18
4645,198,EXP_PROMPT_01,control,2026-03-06T02:51,new,188
4646,382,EXP_PROMPT_01,control,2026-04-30T20:42,enterprise,336
4647,137,EXP_PROMPT_01,control,2026-03-24T05:47,enterprise,12
4648,266,EXP_PROMPT_01,treatment,2026-04-29T12:04,enterprise,567
4649,411,EXP_PROMPT_01,control,2026-05-02T08:18,enterprise,335
4650,528,EXP_MODEL_02,treatment,2026-03-27T03:18,enterprise,557
4651,583,EXP_PROMPT_01,control,2026-04-20T09:29,returning,697
4652,585,EXP_MODEL_02,control,2026-03-17T18:23,returning,285
4653,537,EXP_MODEL_02,treatment,2026-04-24T22:44,returning,140
4654,299,EXP_PROMPT_01,control,2026-04-23T08:21,new,82
4655,581,EXP_MODEL_02,control,2026-04-19T22:27,enterprise,657
4656,10,EXP_MODEL_02,control,2026-03-04T09:02,enterprise,80
4657,404,EXP_MODEL_02,control,2026-03-10T14:07,new,74
4658,25,EXP_MODEL_02,treatment,2026-04-22T02:49,new,592
4659,256,EXP_MODEL_02,treatment,2026-03-08T04:04,new,39
4660,385,EXP_MODEL_02,control,2026-03-12T07:22,enterprise,663
4661,150,EXP_MODEL_02,treatment,2026-04-19T14:32,enterprise,544
4662,299,EXP_MODEL_02,control,2026-03-06T18:48,enterprise,323
4663,392,EXP_MODEL_02,treatment,2026-03-07T00:40,enterprise,308
4664,387,EXP_MODEL_02,control,2026-04-15T22:24,enterprise,69
4665,205,EXP_MODEL_02,treatment,2026-04-29T20:47,enterprise,631
4666,70,EXP_MODEL_02,control,2026-04-23T02:54,enterprise,675
4667,266,EXP_MODEL_02,control,2026-03-08T09:06,returning,85
4668,338,EXP_MODEL_02,control,2026-03-09T00:30,enterprise,334
4669,273,EXP_MODEL_02,control,2026-03-28T07:50,enterprise,229
4670,506,EXP_MODEL_02,control,2026-04-29T03:54,returning,455
4671,82,EXP_MODEL_02,treatment,2026-04-09T17:56,new,320
4672,382,EXP_PROMPT_01,control,2026-04-27T09:59,new,63
4673,469,EXP_PROMPT_01,treatment,2026-04-15T10:49,enterprise,517
4674,147,EXP_PROMPT_01,treatment,2026-05-02T08:11,enterprise,21
4675,197,EXP_PROMPT_01,treatment,2026-03-27T23:01,enterprise,255
4676,479,EXP_MODEL_02,treatment,2026-03-02T00:32,returning,638
4677,219,EXP_PROMPT_01,control,2026-03-30T21:23,returning,171
4678,141,EXP_PROMPT_01,control,2026-05-02T04:08,new,7
4679,341,EXP_PROMPT_01,control,2026-03-14T16:42,returning,607
4680,185,EXP_PROMPT_01,treatment,2026-04-29T17:34,enterprise,611
4681,501,EXP_MODEL_02,control,2026-04-24T04:21,returning,564
4682,123,EXP_MODEL_02,treatment,2026-03-11T20:43,new,642
4683,464,EXP_PROMPT_01,control,2026-04-08T16:20,new,649
4684,319,EXP_PROMPT_01,treatment,2026-03-21T18:27,new,126
4685,96,EXP_PROMPT_01,treatment,2026-04-05T06:35,new,44
4686,498,EXP_PROMPT_01,treatment,2026-04-25T08:11,new,210
4687,403,EXP_PROMPT_01,treatment,2026-03-24T12:34,returning,203
4688,518,EXP_PROMPT_01,control,2026-04-01T00:18,returning,475
4689,169,EXP_PROMPT_01,control,2026-04-05T22:21,new,451
4690,337,EXP_PROMPT_01,treatment,2026-04-25T16:30,enterprise,60
4691,145,EXP_MODEL_02,control,2026-04-22T00:08,new,300
4692,103,EXP_MODEL_02,treatment,2026-04-25T10:40,returning,124
4693,15,EXP_MODEL_02,control,2026-03-18T20:46,returning,361
4694,45,EXP_PROMPT_01,treatment,2026-04-18T08:27,new,533
4695,158,EXP_PROMPT_01,control,2026-04-01T02:07,returning,206
4696,559,EXP_MODEL_02,treatment,2026-04-13T07:07,enterprise,210
4697,452,EXP_MODEL_02,control,2026-04-10T12:59,returning,318
4698,151,EXP_PROMPT_01,treatment,2026-04-17T19:34,returning,618
4699,200,EXP_MODEL_02,control,2026-03-30T14:35,enterprise,202
4700,290,EXP_PROMPT_01,control,2026-04-15T14:24,new,685
4701,150,EXP_MODEL_02,control,2026-04-10T17:13,enterprise,325
4702,441,EXP_PROMPT_01,treatment,2026-03-13T06:46,returning,582
4703,152,EXP_PROMPT_01,treatment,2026-03-13T01:22,enterprise,525
4704,267,EXP_MODEL_02,treatment,2026-03-22T18:49,returning,222
4705,176,EXP_PROMPT_01,control,2026-03-23T16:16,enterprise,226
4706,561,EXP_MODEL_02,control,2026-03-04T15:09,returning,591
4707,224,EXP_MODEL_02,control,2026-03-10T18:14,new,640
4708,328,EXP_PROMPT_01,control,2026-04-26T02:52,returning,333
4709,259,EXP_MODEL_02,treatment,2026-03-12T14:46,new,452
4710,5,EXP_PROMPT_01,treatment,2026-03-03T09:30,enterprise,6
4711,95,EXP_MODEL_02,control,2026-03-15T19:41,returning,171
4712,326,EXP_PROMPT_01,treatment,2026-03-12T08:01,returning,387
4713,75,EXP_PROMPT_01,treatment,2026-04-26T01:54,new,113
4714,509,EXP_MODEL_02,treatment,2026-04-16T06:34,new,346
4715,10,EXP_PROMPT_01,control,2026-03-01T02:45,new,274
4716,270,EXP_PROMPT_01,treatment,2026-05-02T00:21,returning,615
4717,547,EXP_MODEL_02,control,2026-03-13T01:03,enterprise,602
4718,535,EXP_MODEL_02,control,2026-03-10T12:02,new,527
4719,314,EXP_MODEL_02,treatment,2026-03-01T02:46,returning,347
4720,176,EXP_MODEL_02,control,2026-04-25T08:48,enterprise,535
4721,578,EXP_MODEL_02,treatment,2026-03-05T05:04,enterprise,671
4722,446,EXP_MODEL_02,treatment,2026-04-22T02:43,enterprise,21
4723,84,EXP_PROMPT_01,treatment,2026-04-01T15:21,returning,659
4724,289,EXP_PROMPT_01,treatment,2026-03-01T04:12,new,124
4725,164,EXP_PROMPT_01,control,2026-04-06T15:04,enterprise,399
4726,521,EXP_MODEL_02,treatment,2026-03-09T02:03,enterprise,96
4727,530,EXP_PROMPT_01,treatment,2026-05-01T15:16,new,24
4728,579,EXP_MODEL_02,control,2026-04-14T19:11,new,36
4729,461,EXP_MODEL_02,control,2026-04-16T05:26,new,408
4730,505,EXP_PROMPT_01,control,2026-03-21T15:32,returning,688
4731,243,EXP_MODEL_02,treatment,2026-03-04T10:39,returning,123
4732,39,EXP_MODEL_02,control,2026-04-17T21:23,new,433
4733,571,EXP_PROMPT_01,control,2026-03-08T13:44,new,194
4734,58,EXP_PROMPT_01,treatment,2026-04-19T07:02,new,609
4735,62,EXP_MODEL_02,treatment,2026-05-02T11:06,new,371
4736,595,EXP_MODEL_02,treatment,2026-04-01T16:41,returning,407
4737,262,EXP_MODEL_02,control,2026-03-01T01:45,returning,181
4738,6,EXP_MODEL_02,control,2026-03-06T07:00,returning,342
4739,376,EXP_PROMPT_01,treatment,2026-03-28T19:33,returning,277
4740,33,EXP_MODEL_02,control,2026-03-13T00:32,enterprise,47
4741,430,EXP_MODEL_02,treatment,2026-04-17T16:19,new,186
4742,196,EXP_PROMPT_01,treatment,2026-03-17T12:03,enterprise,154
4743,87,EXP_MODEL_02,treatment,2026-03-06T19:42,returning,373
4744,556,EXP_PROMPT_01,control,2026-04-15T05:50,new,59
4745,136,EXP_MODEL_02,treatment,2026-04-18T23:31,returning,118
4746,221,EXP_MODEL_02,control,2026-03-11T00:25,new,162
4747,71,EXP_MODEL_02,control,2026-03-31T11:08,returning,493
4748,67,EXP_MODEL_02,treatment,2026-04-10T08:54,returning,591
4749,269,EXP_PROMPT_01,control,2026-03-19T04:54,returning,418
4750,111,EXP_PROMPT_01,control,2026-04-02T10:13,enterprise,200
4751,54,EXP_PROMPT_01,control,2026-03-31T07:02,returning,691
4752,249,EXP_PROMPT_01,control,2026-03-09T22:15,enterprise,269
4753,422,EXP_MODEL_02,treatment,2026-03-23T01:54,enterprise,680
4754,260,EXP_PROMPT_01,control,2026-03-19T06:43,enterprise,350
4755,389,EXP_PROMPT_01,treatment,2026-04-19T04:16,returning,38
4756,381,EXP_MODEL_02,control,2026-04-06T22:48,new,549
4757,120,EXP_MODEL_02,control,2026-04-02T16:11,enterprise,603
4758,336,EXP_PROMPT_01,treatment,2026-03-07T13:08,returning,599
4759,94,EXP_PROMPT_01,control,2026-03-14T02:21,returning,86
4760,9,EXP_MODEL_02,treatment,2026-03-15T00:12,returning,131
4761,593,EXP_PROMPT_01,treatment,2026-03-04T19:16,new,199
4762,525,EXP_MODEL_02,control,2026-03-21T09:03,enterprise,125
4763,530,EXP_PROMPT_01,treatment,2026-03-04T14:02,enterprise,188
4764,24,EXP_PROMPT_01,control,2026-04-03T06:39,returning,285
4765,224,EXP_PROMPT_01,control,2026-04-04T17:42,enterprise,175
4766,200,EXP_PROMPT_01,control,2026-03-14T03:37,returning,188
4767,588,EXP_PROMPT_01,treatment,2026-03-13T23:12,returning,448
4768,444,EXP_PROMPT_01,control,2026-04-23T07:31,enterprise,585
4769,14,EXP_PROMPT_01,control,2026-03-18T15:01,new,611
4770,103,EXP_PROMPT_01,treatment,2026-04-12T07:38,enterprise,40
4771,249,EXP_PROMPT_01,control,2026-03-21T10:54,new,37
4772,6,EXP_MODEL_02,control,2026-04-14T15:13,new,270
4773,463,EXP_MODEL_02,treatment,2026-04-09T20:37,returning,305
4774,237,EXP_MODEL_02,treatment,2026-04-12T23:13,enterprise,534
4775,461,EXP_PROMPT_01,treatment,2026-03-17T08:01,enterprise,440
4776,355,EXP_MODEL_02,treatment,2026-03-05T05:28,new,699
4777,348,EXP_PROMPT_01,control,2026-03-10T00:59,new,191
4778,189,EXP_PROMPT_01,treatment,2026-04-24T21:18,enterprise,122
4779,188,EXP_PROMPT_01,control,2026-04-05T20:07,new,260
4780,298,EXP_MODEL_02,treatment,2026-04-27T10:32,returning,345
4781,296,EXP_PROMPT_01,control,2026-04-06T02:43,enterprise,674
4782,407,EXP_MODEL_02,control,2026-03-09T01:32,returning,5
4783,276,EXP_PROMPT_01,control,2026-04-07T05:13,enterprise,452
4784,498,EXP_MODEL_02,control,2026-04-03T03:10,new,25
4785,25,EXP_PROMPT_01,treatment,2026-03-21T01:29,returning,10
4786,507,EXP_PROMPT_01,control,2026-03-15T12:47,new,470
4787,146,EXP_PROMPT_01,control,2026-04-28T01:57,new,611
4788,309,EXP_MODEL_02,treatment,2026-04-10T23:35,returning,508
4789,410,EXP_PROMPT_01,treatment,2026-03-09T18:08,returning,578
4790,275,EXP_PROMPT_01,treatment,2026-03-19T03:36,enterprise,677
4791,78,EXP_MODEL_02,treatment,2026-03-30T01:40,new,529
4792,197,EXP_MODEL_02,control,2026-04-02T14:51,new,339
4793,191,EXP_PROMPT_01,control,2026-04-25T06:22,enterprise,79
4794,147,EXP_PROMPT_01,treatment,2026-03-01T19:21,returning,691
4795,85,EXP_MODEL_02,treatment,2026-04-07T10:20,returning,379
4796,186,EXP_MODEL_02,treatment,2026-03-22T06:27,enterprise,319
4797,337,EXP_PROMPT_01,control,2026-03-14T02:09,returning,335
4798,357,EXP_MODEL_02,control,2026-03-15T09:06,new,530
4799,496,EXP_MODEL_02,control,2026-03-28T21:24,returning,49
4800,70,EXP_MODEL_02,treatment,2026-04-06T18:59,new,456
4801,160,EXP_MODEL_02,treatment,2026-03-11T04:53,new,78
4802,569,EXP_PROMPT_01,control,2026-03-24T17:53,returning,424
4803,190,EXP_PROMPT_01,control,2026-04-21T02:45,returning,280
4804,74,EXP_PROMPT_01,control,2026-04-08T20:47,returning,111
4805,199,EXP_PROMPT_01,control,2026-03-28T01:58,enterprise,215
4806,335,EXP_MODEL_02,control,2026-05-01T21:14,returning,552
4807,31,EXP_MODEL_02,treatment,2026-04-03T20:13,enterprise,89
4808,357,EXP_PROMPT_01,treatment,2026-04-14T11:14,enterprise,29
4809,484,EXP_MODEL_02,control,2026-03-26T11:44,new,366
4810,251,EXP_MODEL_02,treatment,2026-04-30T14:55,enterprise,38
4811,562,EXP_MODEL_02,control,2026-04-26T17:58,enterprise,68
4812,507,EXP_PROMPT_01,control,2026-04-13T07:47,enterprise,286
4813,233,EXP_MODEL_02,treatment,2026-03-29T03:47,enterprise,629
4814,210,EXP_PROMPT_01,treatment,2026-04-07T00:24,returning,528
4815,459,EXP_MODEL_02,control,2026-04-11T06:59,new,620
4816,103,EXP_MODEL_02,control,2026-03-05T14:33,new,678
4817,274,EXP_PROMPT_01,treatment,2026-03-06T00:02,returning,555
4818,478,EXP_MODEL_02,treatment,2026-03-30T23:18,returning,405
4819,446,EXP_PROMPT_01,control,2026-04-01T02:30,enterprise,3
4820,265,EXP_PROMPT_01,treatment,2026-04-27T21:48,enterprise,422
4821,18,EXP_MODEL_02,control,2026-04-07T11:13,returning,65
4822,472,EXP_MODEL_02,control,2026-04-11T20:22,returning,135
4823,261,EXP_MODEL_02,control,2026-04-03T18:03,returning,643
4824,534,EXP_PROMPT_01,control,2026-03-05T22:55,enterprise,587
4825,401,EXP_PROMPT_01,treatment,2026-03-24T09:53,new,458
4826,359,EXP_PROMPT_01,control,2026-04-29T01:20,new,425
4827,314,EXP_PROMPT_01,control,2026-03-02T09:41,enterprise,635
4828,91,EXP_PROMPT_01,control,2026-04-29T04:40,new,402
4829,212,EXP_PROMPT_01,treatment,2026-04-29T00:18,returning,679
4830,331,EXP_PROMPT_01,treatment,2026-04-22T06:43,new,377
4831,429,EXP_PROMPT_01,treatment,2026-04-05T01:08,enterprise,570
4832,322,EXP_MODEL_02,treatment,2026-03-16T23:40,returning,496
4833,10,EXP_MODEL_02,control,2026-03-26T12:21,enterprise,90
4834,464,EXP_PROMPT_01,treatment,2026-03-11T04:41,returning,303
4835,170,EXP_PROMPT_01,control,2026-03-21T06:22,enterprise,91
4836,173,EXP_PROMPT_01,control,2026-03-13T15:55,returning,510
4837,305,EXP_MODEL_02,treatment,2026-03-06T05:21,new,502
4838,74,EXP_PROMPT_01,control,2026-04-07T23:33,enterprise,356
4839,374,EXP_PROMPT_01,treatment,2026-03-04T10:15,new,609
4840,147,EXP_MODEL_02,control,2026-03-20T17:41,enterprise,578
4841,496,EXP_PROMPT_01,treatment,2026-04-02T00:27,new,392
4842,453,EXP_MODEL_02,treatment,2026-04-28T03:55,new,172
4843,146,EXP_MODEL_02,treatment,2026-03-24T15:25,new,170
4844,344,EXP_MODEL_02,control,2026-04-10T17:03,returning,636
4845,523,EXP_MODEL_02,treatment,2026-03-26T08:30,new,97
4846,62,EXP_MODEL_02,control,2026-04-13T18:03,new,531
4847,347,EXP_PROMPT_01,control,2026-04-02T14:24,enterprise,65
4848,169,EXP_MODEL_02,treatment,2026-03-31T15:33,enterprise,24
4849,373,EXP_MODEL_02,treatment,2026-03-25T03:48,returning,617
4850,563,EXP_MODEL_02,control,2026-04-15T05:31,enterprise,525
4851,482,EXP_MODEL_02,treatment,2026-03-15T18:26,enterprise,325
4852,248,EXP_PROMPT_01,treatment,2026-03-26T11:15,new,695
4853,559,EXP_MODEL_02,treatment,2026-04-14T20:37,returning,159
4854,441,EXP_PROMPT_01,treatment,2026-03-28T17:46,new,578
4855,381,EXP_PROMPT_01,control,2026-04-28T01:48,new,41
4856,206,EXP_MODEL_02,treatment,2026-03-02T11:05,new,77
4857,19,EXP_PROMPT_01,treatment,2026-03-04T03:18,new,266
4858,96,EXP_PROMPT_01,control,2026-04-13T02:16,returning,120
4859,471,EXP_PROMPT_01,treatment,2026-04-17T22:39,enterprise,355
4860,137,EXP_PROMPT_01,control,2026-04-17T10:05,enterprise,593
4861,173,EXP_PROMPT_01,control,2026-03-11T04:18,new,700
4862,359,EXP_MODEL_02,treatment,2026-03-13T00:18,new,124
4863,203,EXP_MODEL_02,control,2026-04-13T04:05,returning,18
4864,42,EXP_PROMPT_01,control,2026-04-24T09:54,new,673
4865,74,EXP_MODEL_02,control,2026-03-10T05:01,returning,621
4866,49,EXP_MODEL_02,treatment,2026-04-21T22:32,returning,552
4867,328,EXP_MODEL_02,control,2026-03-03T07:14,returning,142
4868,189,EXP_PROMPT_01,control,2026-03-19T20:21,new,7
4869,61,EXP_PROMPT_01,treatment,2026-03-27T15:21,enterprise,284
4870,509,EXP_PROMPT_01,control,2026-04-18T16:11,enterprise,690
4871,316,EXP_PROMPT_01,treatment,2026-03-26T21:10,enterprise,119
4872,99,EXP_MODEL_02,treatment,2026-04-03T20:48,returning,18
4873,490,EXP_MODEL_02,treatment,2026-03-15T03:10,new,677
4874,301,EXP_PROMPT_01,treatment,2026-04-14T01:00,enterprise,77
4875,387,EXP_MODEL_02,control,2026-04-18T20:33,returning,257
4876,74,EXP_PROMPT_01,control,2026-03-08T22:57,enterprise,52
4877,164,EXP_MODEL_02,treatment,2026-03-25T13:47,enterprise,86
4878,186,EXP_MODEL_02,control,2026-03-10T19:33,new,198
4879,28,EXP_PROMPT_01,treatment,2026-03-02T07:17,returning,493
4880,420,EXP_MODEL_02,control,2026-03-28T01:58,returning,528
4881,138,EXP_PROMPT_01,control,2026-03-10T09:25,new,75
4882,549,EXP_PROMPT_01,treatment,2026-03-10T10:32,returning,120
4883,213,EXP_MODEL_02,control,2026-03-31T11:50,returning,182
4884,370,EXP_MODEL_02,treatment,2026-03-21T10:53,enterprise,619
4885,301,EXP_PROMPT_01,control,2026-04-30T01:31,returning,21
4886,222,EXP_MODEL_02,control,2026-03-11T09:24,enterprise,128
4887,9,EXP_PROMPT_01,treatment,2026-03-11T13:49,enterprise,22
4888,397,EXP_MODEL_02,control,2026-04-15T16:11,returning,181
4889,489,EXP_MODEL_02,treatment,2026-04-30T10:50,enterprise,163
4890,11,EXP_MODEL_02,control,2026-04-28T11:27,new,46
4891,224,EXP_PROMPT_01,control,2026-04-09T07:16,new,234
4892,386,EXP_PROMPT_01,control,2026-03-25T17:17,new,162
4893,476,EXP_PROMPT_01,control,2026-03-01T06:00,new,358
4894,93,EXP_PROMPT_01,treatment,2026-03-10T10:06,new,59
4895,473,EXP_PROMPT_01,treatment,2026-04-19T19:02,enterprise,347
4896,412,EXP_MODEL_02,control,2026-03-30T03:41,enterprise,147
4897,578,EXP_MODEL_02,treatment,2026-03-30T02:59,enterprise,104
4898,437,EXP_PROMPT_01,treatment,2026-04-18T21:16,enterprise,152
4899,81,EXP_MODEL_02,control,2026-05-01T20:54,new,440
4900,5,EXP_MODEL_02,treatment,2026-03-25T11:17,enterprise,92
4901,162,EXP_PROMPT_01,treatment,2026-04-19T04:39,returning,411
4902,40,EXP_MODEL_02,control,2026-03-22T11:00,new,481
4903,314,EXP_PROMPT_01,treatment,2026-04-02T18:33,new,344
4904,583,EXP_PROMPT_01,treatment,2026-04-09T13:32,enterprise,383
4905,528,EXP_MODEL_02,control,2026-03-24T19:00,enterprise,640
4906,253,EXP_PROMPT_01,control,2026-04-02T17:25,enterprise,364
4907,459,EXP_PROMPT_01,control,2026-04-29T11:40,new,620
4908,420,EXP_MODEL_02,treatment,2026-04-14T16:48,enterprise,558
4909,340,EXP_PROMPT_01,control,2026-03-16T18:37,enterprise,637
4910,247,EXP_PROMPT_01,treatment,2026-04-05T07:23,enterprise,377
4911,582,EXP_MODEL_02,treatment,2026-03-05T19:05,enterprise,517
4912,288,EXP_MODEL_02,control,2026-04-02T16:53,returning,700
4913,244,EXP_PROMPT_01,treatment,2026-04-22T19:32,returning,294
4914,544,EXP_MODEL_02,treatment,2026-03-18T15:24,new,422
4915,424,EXP_PROMPT_01,control,2026-03-26T21:54,new,204
4916,146,EXP_MODEL_02,control,2026-04-25T00:13,returning,78
4917,24,EXP_PROMPT_01,treatment,2026-03-13T09:19,returning,571
4918,415,EXP_PROMPT_01,control,2026-04-05T17:50,enterprise,424
4919,203,EXP_MODEL_02,control,2026-04-11T07:28,new,328
4920,520,EXP_MODEL_02,control,2026-03-04T01:10,returning,351
4921,129,EXP_MODEL_02,treatment,2026-03-31T12:33,new,393
4922,153,EXP_MODEL_02,control,2026-04-04T20:31,returning,450
4923,529,EXP_MODEL_02,treatment,2026-03-21T13:06,new,464
4924,142,EXP_MODEL_02,treatment,2026-04-25T12:39,returning,525
4925,19,EXP_MODEL_02,control,2026-03-20T02:05,enterprise,357
