case_id,industry,region,risk_tier,stream_hour,selected_for_label,selection_probability,label_cost_usd
3954,healthcare,NA,low,14,0,0.341,8.49
3955,healthcare,APAC,low,8,0,0.105,4.88
3956,finance,EMEA,low,16,1,0.211,10.89
3957,education,APAC,low,7,0,0.203,5.73
3958,finance,EMEA,low,21,0,0.233,5.68
3959,finance,APAC,medium,2,0,0.203,8.11
3960,public_sector,APAC,low,10,0,0.251,12.7
3961,retail,EMEA,low,23,1,0.094,5.56
3962,public_sector,NA,medium,14,0,0.059,8.26
3963,public_sector,NA,medium,10,1,0.069,3.89
3964,education,EMEA,medium,2,0,0.209,6.45
3965,healthcare,APAC,medium,8,1,0.214,8.06
3966,education,EMEA,medium,21,0,0.3,6.38
3967,public_sector,APAC,medium,6,0,0.122,2.46
3968,finance,APAC,low,4,0,0.107,10.95
3969,retail,EMEA,high,9,0,0.31,6.93
3970,education,NA,high,8,0,0.079,3.39
3971,retail,EMEA,low,3,0,0.228,13.19
3972,public_sector,APAC,low,17,0,0.178,15.44
3973,retail,EMEA,low,14,0,0.337,14.98
3974,finance,APAC,high,4,1,0.238,1.71
3975,education,APAC,high,21,0,0.054,9.05
3976,education,EMEA,high,14,0,0.294,3.6
3977,retail,NA,low,22,0,0.057,8.01
3978,healthcare,EMEA,high,9,0,0.239,16.98
3979,retail,NA,low,13,0,0.258,16.65
3980,public_sector,APAC,low,12,0,0.209,5.22
3981,finance,APAC,low,1,0,0.279,14.28
3982,public_sector,APAC,low,17,0,0.162,11.01
3983,retail,NA,low,5,0,0.072,15.46
3984,education,APAC,medium,2,0,0.295,4.9
3985,public_sector,NA,medium,16,0,0.135,17.35
3986,finance,EMEA,high,4,1,0.185,5.49
3987,public_sector,EMEA,low,13,0,0.147,11.89
3988,public_sector,NA,low,20,0,0.176,11.99
3989,retail,NA,low,17,1,0.294,10.07
3990,public_sector,NA,low,15,0,0.128,13.29
3991,education,APAC,low,18,0,0.131,14.5
3992,healthcare,APAC,low,12,0,0.277,11.03
3993,finance,APAC,low,0,1,0.247,9.36
3994,public_sector,APAC,high,9,0,0.231,2.67
3995,education,APAC,high,21,0,0.088,9.35
3996,finance,NA,low,4,0,0.123,5.46
3997,education,APAC,low,17,0,0.148,4.66
3998,finance,NA,low,10,0,0.182,16.58
3999,public_sector,NA,low,16,1,0.121,12.27
4000,healthcare,APAC,low,2,0,0.27,4.92
