ticket_id,experiment_name,variant
5916,agent_assist_aug26,treatment
5917,agent_assist_aug26,control
5918,agent_assist_aug26,treatment
5919,agent_assist_aug26,control
5920,agent_assist_aug26,treatment
5921,agent_assist_aug26,control
5922,agent_assist_aug26,treatment
5923,agent_assist_aug26,control
5924,agent_assist_aug26,treatment
5925,agent_assist_aug26,control
5926,agent_assist_aug26,treatment
5927,agent_assist_aug26,control
5928,agent_assist_aug26,treatment
5929,agent_assist_aug26,control
5930,agent_assist_aug26,treatment
5931,agent_assist_aug26,control
5932,agent_assist_aug26,treatment
5933,agent_assist_aug26,control
5934,agent_assist_aug26,treatment
5935,agent_assist_aug26,control
5936,agent_assist_aug26,treatment
5937,agent_assist_aug26,control
5938,agent_assist_aug26,treatment
5939,agent_assist_aug26,control
5940,agent_assist_aug26,treatment
5941,agent_assist_aug26,control
5942,agent_assist_aug26,treatment
5943,agent_assist_aug26,control
5944,agent_assist_aug26,treatment
5945,agent_assist_aug26,control
5946,agent_assist_aug26,treatment
5947,agent_assist_aug26,control
5948,agent_assist_aug26,treatment
5949,agent_assist_aug26,control
5950,agent_assist_aug26,treatment
5951,agent_assist_aug26,control
5952,agent_assist_aug26,treatment
5953,agent_assist_aug26,control
5954,agent_assist_aug26,treatment
5955,agent_assist_aug26,control
5956,agent_assist_aug26,treatment
5957,agent_assist_aug26,control
5958,agent_assist_aug26,treatment
5959,agent_assist_aug26,control
5960,agent_assist_aug26,treatment
5961,agent_assist_aug26,control
5962,agent_assist_aug26,treatment
5963,agent_assist_aug26,control
5964,agent_assist_aug26,treatment
5965,agent_assist_aug26,control
5966,agent_assist_aug26,treatment
5967,agent_assist_aug26,control
5968,agent_assist_aug26,treatment
5969,agent_assist_aug26,control
5970,agent_assist_aug26,treatment
5971,agent_assist_aug26,control
5972,agent_assist_aug26,treatment
5973,agent_assist_aug26,control
5974,agent_assist_aug26,treatment
5975,agent_assist_aug26,control
5976,agent_assist_aug26,treatment
5977,agent_assist_aug26,control
5978,agent_assist_aug26,treatment
5979,agent_assist_aug26,control
5980,agent_assist_aug26,treatment
5981,agent_assist_aug26,control
5982,agent_assist_aug26,treatment
5983,agent_assist_aug26,control
5984,agent_assist_aug26,treatment
5985,agent_assist_aug26,control
5986,agent_assist_aug26,treatment
5987,agent_assist_aug26,control
5988,agent_assist_aug26,treatment
5989,agent_assist_aug26,control
5990,agent_assist_aug26,treatment
5991,agent_assist_aug26,control
5992,agent_assist_aug26,treatment
5993,agent_assist_aug26,control
5994,agent_assist_aug26,treatment
5995,agent_assist_aug26,control
5996,agent_assist_aug26,treatment
5997,agent_assist_aug26,control
5998,agent_assist_aug26,treatment
5999,agent_assist_aug26,control
6000,agent_assist_aug26,treatment
6001,agent_assist_aug26,control
6002,agent_assist_aug26,treatment
6003,agent_assist_aug26,control
6004,agent_assist_aug26,treatment
6005,agent_assist_aug26,control
6006,agent_assist_aug26,treatment
6007,agent_assist_aug26,control
6008,agent_assist_aug26,treatment
6009,agent_assist_aug26,control
6010,agent_assist_aug26,treatment
6011,agent_assist_aug26,control
6012,agent_assist_aug26,treatment
6013,agent_assist_aug26,control
6014,agent_assist_aug26,treatment
6015,agent_assist_aug26,control
6016,agent_assist_aug26,treatment
6017,agent_assist_aug26,control
6018,agent_assist_aug26,treatment
6019,agent_assist_aug26,control
6020,agent_assist_aug26,treatment
6021,agent_assist_aug26,control
6022,agent_assist_aug26,treatment
6023,agent_assist_aug26,control
6024,agent_assist_aug26,treatment
6025,agent_assist_aug26,control
6026,agent_assist_aug26,treatment
6027,agent_assist_aug26,control
6028,agent_assist_aug26,treatment
6029,agent_assist_aug26,control
6030,agent_assist_aug26,treatment
6031,agent_assist_aug26,control
6032,agent_assist_aug26,treatment
6033,agent_assist_aug26,control
6034,agent_assist_aug26,treatment
6035,agent_assist_aug26,control
6036,agent_assist_aug26,treatment
6037,agent_assist_aug26,control
6038,agent_assist_aug26,treatment
6039,agent_assist_aug26,control
6040,agent_assist_aug26,treatment
6041,agent_assist_aug26,control
6042,agent_assist_aug26,treatment
6043,agent_assist_aug26,control
6044,agent_assist_aug26,treatment
6045,agent_assist_aug26,control
6046,agent_assist_aug26,treatment
6047,agent_assist_aug26,control
6048,agent_assist_aug26,treatment
6049,agent_assist_aug26,control
6050,agent_assist_aug26,treatment
6051,agent_assist_aug26,control
6052,agent_assist_aug26,treatment
6053,agent_assist_aug26,control
6054,agent_assist_aug26,treatment
6055,agent_assist_aug26,control
6056,agent_assist_aug26,treatment
6057,agent_assist_aug26,control
6058,agent_assist_aug26,treatment
6059,agent_assist_aug26,control
6060,agent_assist_aug26,treatment
6061,agent_assist_aug26,control
6062,agent_assist_aug26,treatment
6063,agent_assist_aug26,control
6064,agent_assist_aug26,treatment
6065,agent_assist_aug26,control
6066,agent_assist_aug26,treatment
6067,agent_assist_aug26,control
6068,agent_assist_aug26,treatment
6069,agent_assist_aug26,control
6070,agent_assist_aug26,treatment
6071,agent_assist_aug26,control
6072,agent_assist_aug26,treatment
6073,agent_assist_aug26,control
6074,agent_assist_aug26,treatment
6075,agent_assist_aug26,control
6076,agent_assist_aug26,treatment
6077,agent_assist_aug26,control
6078,agent_assist_aug26,treatment
6079,agent_assist_aug26,control
6080,agent_assist_aug26,treatment
6081,agent_assist_aug26,control
6082,agent_assist_aug26,treatment
6083,agent_assist_aug26,control
6084,agent_assist_aug26,treatment
6085,agent_assist_aug26,control
6086,agent_assist_aug26,treatment
6087,agent_assist_aug26,control
6088,agent_assist_aug26,treatment
6089,agent_assist_aug26,control
6090,agent_assist_aug26,treatment
6091,agent_assist_aug26,control
6092,agent_assist_aug26,treatment
6093,agent_assist_aug26,control
6094,agent_assist_aug26,treatment
6095,agent_assist_aug26,control
6096,agent_assist_aug26,treatment
6097,agent_assist_aug26,control
6098,agent_assist_aug26,treatment
6099,agent_assist_aug26,control
6100,agent_assist_aug26,treatment
6101,agent_assist_aug26,control
6102,agent_assist_aug26,treatment
6103,agent_assist_aug26,control
6104,agent_assist_aug26,treatment
6105,agent_assist_aug26,control
6106,agent_assist_aug26,treatment
6107,agent_assist_aug26,control
6108,agent_assist_aug26,treatment
6109,agent_assist_aug26,control
6110,agent_assist_aug26,treatment
6111,agent_assist_aug26,control
6112,agent_assist_aug26,treatment
6113,agent_assist_aug26,control
6114,agent_assist_aug26,treatment
6115,agent_assist_aug26,control
6116,agent_assist_aug26,treatment
6117,agent_assist_aug26,control
6118,agent_assist_aug26,treatment
6119,agent_assist_aug26,control
6120,agent_assist_aug26,treatment
6121,agent_assist_aug26,control
6122,agent_assist_aug26,treatment
6123,agent_assist_aug26,control
6124,agent_assist_aug26,treatment
6125,agent_assist_aug26,control
6126,agent_assist_aug26,treatment
6127,agent_assist_aug26,control
6128,agent_assist_aug26,treatment
6129,agent_assist_aug26,control
6130,agent_assist_aug26,treatment
6131,agent_assist_aug26,control
6132,agent_assist_aug26,treatment
6133,agent_assist_aug26,control
6134,agent_assist_aug26,treatment
6135,agent_assist_aug26,control
6136,agent_assist_aug26,treatment
6137,agent_assist_aug26,control
6138,agent_assist_aug26,treatment
6139,agent_assist_aug26,control
6140,agent_assist_aug26,treatment
6141,agent_assist_aug26,control
6142,agent_assist_aug26,treatment
6143,agent_assist_aug26,control
6144,agent_assist_aug26,treatment
6145,agent_assist_aug26,control
6146,agent_assist_aug26,treatment
6147,agent_assist_aug26,control
6148,agent_assist_aug26,treatment
6149,agent_assist_aug26,control
6150,agent_assist_aug26,treatment
6151,agent_assist_aug26,control
6152,agent_assist_aug26,treatment
6153,agent_assist_aug26,control
6154,agent_assist_aug26,treatment
6155,agent_assist_aug26,control
6156,agent_assist_aug26,treatment
6157,agent_assist_aug26,control
6158,agent_assist_aug26,treatment
6159,agent_assist_aug26,control
6160,agent_assist_aug26,treatment
6161,agent_assist_aug26,control
6162,agent_assist_aug26,treatment
6163,agent_assist_aug26,control
6164,agent_assist_aug26,treatment
6165,agent_assist_aug26,control
6166,agent_assist_aug26,treatment
6167,agent_assist_aug26,control
6168,agent_assist_aug26,treatment
6169,agent_assist_aug26,control
6170,agent_assist_aug26,treatment
6171,agent_assist_aug26,control
6172,agent_assist_aug26,treatment
6173,agent_assist_aug26,control
6174,agent_assist_aug26,treatment
6175,agent_assist_aug26,control
6176,agent_assist_aug26,treatment
6177,agent_assist_aug26,control
6178,agent_assist_aug26,treatment
6179,agent_assist_aug26,control
6180,agent_assist_aug26,treatment
6181,agent_assist_aug26,control
6182,agent_assist_aug26,treatment
6183,agent_assist_aug26,control
6184,agent_assist_aug26,treatment
6185,agent_assist_aug26,control
6186,agent_assist_aug26,treatment
6187,agent_assist_aug26,control
6188,agent_assist_aug26,treatment
6189,agent_assist_aug26,control
6190,agent_assist_aug26,treatment
6191,agent_assist_aug26,control
6192,agent_assist_aug26,treatment
6193,agent_assist_aug26,control
6194,agent_assist_aug26,treatment
6195,agent_assist_aug26,control
6196,agent_assist_aug26,treatment
6197,agent_assist_aug26,control
6198,agent_assist_aug26,treatment
6199,agent_assist_aug26,control
6200,agent_assist_aug26,treatment
6201,agent_assist_aug26,control
6202,agent_assist_aug26,treatment
6203,agent_assist_aug26,control
6204,agent_assist_aug26,treatment
6205,agent_assist_aug26,control
6206,agent_assist_aug26,treatment
6207,agent_assist_aug26,control
6208,agent_assist_aug26,treatment
6209,agent_assist_aug26,control
6210,agent_assist_aug26,treatment
6211,agent_assist_aug26,control
6212,agent_assist_aug26,treatment
6213,agent_assist_aug26,control
6214,agent_assist_aug26,treatment
6215,agent_assist_aug26,control
6216,agent_assist_aug26,treatment
6217,agent_assist_aug26,control
6218,agent_assist_aug26,treatment
6219,agent_assist_aug26,control
6220,agent_assist_aug26,treatment
6221,agent_assist_aug26,control
6222,agent_assist_aug26,treatment
6223,agent_assist_aug26,control
6224,agent_assist_aug26,treatment
6225,agent_assist_aug26,control
6226,agent_assist_aug26,treatment
6227,agent_assist_aug26,control
6228,agent_assist_aug26,treatment
6229,agent_assist_aug26,control
6230,agent_assist_aug26,treatment
6231,agent_assist_aug26,control
6232,agent_assist_aug26,treatment
6233,agent_assist_aug26,control
6234,agent_assist_aug26,treatment
6235,agent_assist_aug26,control
6236,agent_assist_aug26,treatment
6237,agent_assist_aug26,control
6238,agent_assist_aug26,treatment
6239,agent_assist_aug26,control
6240,agent_assist_aug26,treatment
6241,agent_assist_aug26,control
6242,agent_assist_aug26,treatment
6243,agent_assist_aug26,control
6244,agent_assist_aug26,treatment
6245,agent_assist_aug26,control
6246,agent_assist_aug26,treatment
6247,agent_assist_aug26,control
6248,agent_assist_aug26,treatment
6249,agent_assist_aug26,control
6250,agent_assist_aug26,treatment
6251,agent_assist_aug26,control
6252,agent_assist_aug26,treatment
6253,agent_assist_aug26,control
6254,agent_assist_aug26,treatment
6255,agent_assist_aug26,control
6256,agent_assist_aug26,treatment
6257,agent_assist_aug26,control
6258,agent_assist_aug26,treatment
6259,agent_assist_aug26,control
6260,agent_assist_aug26,treatment
6261,agent_assist_aug26,control
6262,agent_assist_aug26,treatment
6263,agent_assist_aug26,control
6264,agent_assist_aug26,treatment
6265,agent_assist_aug26,control
6266,agent_assist_aug26,treatment
6267,agent_assist_aug26,control
6268,agent_assist_aug26,treatment
6269,agent_assist_aug26,control
6270,agent_assist_aug26,treatment
6271,agent_assist_aug26,control
6272,agent_assist_aug26,treatment
6273,agent_assist_aug26,control
6274,agent_assist_aug26,treatment
6275,agent_assist_aug26,control
6276,agent_assist_aug26,treatment
6277,agent_assist_aug26,control
6278,agent_assist_aug26,treatment
6279,agent_assist_aug26,control
6280,agent_assist_aug26,treatment
6281,agent_assist_aug26,control
6282,agent_assist_aug26,treatment
6283,agent_assist_aug26,control
6284,agent_assist_aug26,treatment
6285,agent_assist_aug26,control
6286,agent_assist_aug26,treatment
6287,agent_assist_aug26,control
6288,agent_assist_aug26,treatment
6289,agent_assist_aug26,control
6290,agent_assist_aug26,treatment
6291,agent_assist_aug26,control
6292,agent_assist_aug26,treatment
6293,agent_assist_aug26,control
6294,agent_assist_aug26,treatment
6295,agent_assist_aug26,control
6296,agent_assist_aug26,treatment
6297,agent_assist_aug26,control
6298,agent_assist_aug26,treatment
6299,agent_assist_aug26,control
6300,agent_assist_aug26,treatment
6301,agent_assist_aug26,control
6302,agent_assist_aug26,treatment
6303,agent_assist_aug26,control
6304,agent_assist_aug26,treatment
6305,agent_assist_aug26,control
6306,agent_assist_aug26,treatment
6307,agent_assist_aug26,control
6308,agent_assist_aug26,treatment
6309,agent_assist_aug26,control
6310,agent_assist_aug26,treatment
6311,agent_assist_aug26,control
6312,agent_assist_aug26,treatment
6313,agent_assist_aug26,control
6314,agent_assist_aug26,treatment
6315,agent_assist_aug26,control
6316,agent_assist_aug26,treatment
6317,agent_assist_aug26,control
6318,agent_assist_aug26,treatment
6319,agent_assist_aug26,control
6320,agent_assist_aug26,treatment
6321,agent_assist_aug26,control
6322,agent_assist_aug26,treatment
6323,agent_assist_aug26,control
6324,agent_assist_aug26,treatment
6325,agent_assist_aug26,control
6326,agent_assist_aug26,treatment
6327,agent_assist_aug26,control
6328,agent_assist_aug26,treatment
6329,agent_assist_aug26,control
6330,agent_assist_aug26,treatment
6331,agent_assist_aug26,control
6332,agent_assist_aug26,treatment
6333,agent_assist_aug26,control
6334,agent_assist_aug26,treatment
6335,agent_assist_aug26,control
6336,agent_assist_aug26,treatment
6337,agent_assist_aug26,control
6338,agent_assist_aug26,treatment
6339,agent_assist_aug26,control
6340,agent_assist_aug26,treatment
6341,agent_assist_aug26,control
6342,agent_assist_aug26,treatment
6343,agent_assist_aug26,control
6344,agent_assist_aug26,treatment
6345,agent_assist_aug26,control
6346,agent_assist_aug26,treatment
6347,agent_assist_aug26,control
6348,agent_assist_aug26,treatment
6349,agent_assist_aug26,control
6350,agent_assist_aug26,treatment
6351,agent_assist_aug26,control
6352,agent_assist_aug26,treatment
6353,agent_assist_aug26,control
6354,agent_assist_aug26,treatment
6355,agent_assist_aug26,control
6356,agent_assist_aug26,treatment
6357,agent_assist_aug26,control
6358,agent_assist_aug26,treatment
6359,agent_assist_aug26,control
6360,agent_assist_aug26,treatment
6361,agent_assist_aug26,control
6362,agent_assist_aug26,treatment
6363,agent_assist_aug26,control
6364,agent_assist_aug26,treatment
6365,agent_assist_aug26,control
6366,agent_assist_aug26,treatment
6367,agent_assist_aug26,control
6368,agent_assist_aug26,treatment
6369,agent_assist_aug26,control
6370,agent_assist_aug26,treatment
6371,agent_assist_aug26,control
6372,agent_assist_aug26,treatment
6373,agent_assist_aug26,control
6374,agent_assist_aug26,treatment
6375,agent_assist_aug26,control
6376,agent_assist_aug26,treatment
6377,agent_assist_aug26,control
6378,agent_assist_aug26,treatment
6379,agent_assist_aug26,control
6380,agent_assist_aug26,treatment
6381,agent_assist_aug26,control
6382,agent_assist_aug26,treatment
6383,agent_assist_aug26,control
6384,agent_assist_aug26,treatment
6385,agent_assist_aug26,control
6386,agent_assist_aug26,treatment
6387,agent_assist_aug26,control
6388,agent_assist_aug26,treatment
6389,agent_assist_aug26,control
6390,agent_assist_aug26,treatment
6391,agent_assist_aug26,control
6392,agent_assist_aug26,treatment
6393,agent_assist_aug26,control
6394,agent_assist_aug26,treatment
6395,agent_assist_aug26,control
6396,agent_assist_aug26,treatment
6397,agent_assist_aug26,control
6398,agent_assist_aug26,treatment
6399,agent_assist_aug26,control
6400,agent_assist_aug26,treatment
6401,agent_assist_aug26,control
6402,agent_assist_aug26,treatment
6403,agent_assist_aug26,control
6404,agent_assist_aug26,treatment
6405,agent_assist_aug26,control
