response_id,session_id,turn_number,model_version,created_at,latency_ms,is_safe,predicted_helpfulness,language,cost_usd
6726,1395,6,v1,2026-04-07T00:21,1577,1,0.823,en,0.0052
6727,1194,8,v2,2026-04-15T11:12,1737,1,0.572,he,0.0796
6728,223,5,v1,2026-06-12T08:12,812,1,0.585,en,0.0091
6729,1210,8,v1,2026-07-07T13:45,904,1,0.995,en,0.0229
6730,970,2,v2,2026-01-17T14:23,1328,1,0.914,en,0.0488
6731,274,3,v1,2026-03-19T20:23,1426,1,0.4,fr,0.0265
6732,1541,6,v1,2026-03-02T04:09,861,1,0.674,en,0.0628
6733,407,5,v1,2026-05-18T12:51,1769,1,0.619,en,0.0127
6734,1256,2,v2,2026-01-21T04:29,1381,1,0.814,es,0.0379
6735,1736,9,v2,2026-04-17T23:24,1105,1,0.863,en,0.0539
6736,1504,5,v1,2026-05-02T03:44,965,1,0.698,en,0.0268
6737,1636,12,v1,2026-03-02T15:56,1508,1,0.782,en,0.0416
6738,481,9,v3,2026-03-28T18:16,1084,1,0.82,en,0.0033
6739,849,12,v1,2026-02-04T18:13,1233,1,0.489,en,0.0553
6740,225,2,v2,2026-07-07T19:30,1194,1,0.8,de,0.0185
6741,1677,5,v3,2026-02-17T06:53,1397,1,0.591,en,0.0257
6742,1476,10,v3,2026-04-24T06:38,559,1,0.961,en,0.0463
6743,122,11,v1,2026-02-22T17:13,1169,1,0.646,de,0.0515
6744,1089,4,v1,2026-03-03T22:31,1019,1,0.609,en,0.0641
6745,361,6,v1,2026-03-02T13:32,1360,1,0.597,fr,0.018
6746,982,10,v1,2026-07-21T03:24,1453,1,0.941,en,0.0313
6747,1737,12,v2,2026-02-11T13:51,1183,1,0.594,en,0.0542
6748,485,9,v1,2026-05-29T01:02,1562,1,0.64,en,0.019
6749,1001,2,v1,2026-01-09T16:18,996,0,0.665,ja,0.0033
6750,1430,3,v2,2026-05-20T17:47,1204,1,0.828,de,0.0228
6751,1149,8,v2,2026-04-25T05:33,1134,1,0.622,en,0.0227
6752,643,5,v3,2026-05-13T04:51,994,1,0.821,en,0.03
6753,1389,12,v3,2026-05-24T17:18,180,1,0.86,en,0.041
6754,1229,11,v3,2026-04-14T03:40,1162,1,0.76,en,0.0363
6755,966,9,v3,2026-01-04T01:30,1667,1,0.737,en,0.0036
6756,1758,2,v3,2026-04-20T08:54,1783,1,0.657,fr,0.0175
6757,343,12,v2,2026-02-26T14:42,1129,1,0.768,fr,0.0705
6758,1071,11,v1,2026-03-09T02:06,1421,1,1.0,es,0.0798
6759,431,7,v3,2026-05-02T15:32,1793,1,0.648,en,0.0171
6760,522,11,v1,2026-06-18T19:24,1905,1,0.739,he,0.0228
6761,571,2,v3,2026-03-15T13:21,654,1,0.914,en,0.0283
6762,983,6,v2,2026-07-06T22:49,988,1,0.963,en,0.01
6763,519,11,v3,2026-05-21T00:26,806,1,1.0,en,0.0115
6764,704,2,v3,2026-04-11T10:41,810,1,0.8,en,0.0628
6765,329,7,v2,2026-01-27T22:13,1212,1,0.729,de,0.05
6766,927,4,v1,2026-05-06T18:44,1288,1,0.555,he,0.0142
6767,627,7,v2,2026-03-10T17:00,1042,1,0.683,es,0.0209
6768,45,2,v3,2026-05-25T14:15,1243,1,0.909,ja,0.043
6769,175,3,v1,2026-07-16T22:25,947,1,0.399,es,0.0374
6770,1279,4,v1,2026-06-23T22:30,1592,1,0.696,es,0.0729
6771,201,8,v3,2026-07-12T16:53,1382,1,0.881,en,0.0566
6772,988,10,v2,2026-06-12T18:23,1190,1,0.642,en,0.042
6773,1496,4,v1,2026-05-13T02:06,1571,1,0.782,ja,0.0742
6774,551,10,v1,2026-06-07T15:40,1132,1,0.792,fr,0.011
6775,1233,1,v1,2026-03-30T17:34,1236,1,0.964,ja,0.0382
6776,525,6,v3,2026-04-18T16:29,1161,1,0.738,he,0.0119
6777,1784,12,v2,2026-05-18T02:05,180,1,0.711,en,0.0629
6778,842,12,v1,2026-03-14T08:06,1430,1,0.494,en,0.0592
6779,194,1,v1,2026-06-02T17:27,1534,1,0.717,en,0.0368
6780,1553,1,v2,2026-03-18T17:40,936,1,0.658,en,0.0188
6781,423,4,v2,2026-01-11T04:41,1409,1,0.728,en,0.0207
6782,31,9,v2,2026-06-26T09:02,851,1,0.713,de,0.0416
6783,521,12,v2,2026-01-05T18:23,314,1,0.78,de,0.0572
6784,285,10,v1,2026-02-17T10:57,2011,1,0.714,ja,0.0627
6785,449,4,v1,2026-02-06T00:58,1032,1,0.699,he,0.0626
6786,401,9,v3,2026-05-05T03:40,2339,1,0.832,he,0.0494
6787,252,1,v2,2026-06-04T04:46,1599,1,0.598,de,0.0726
6788,1177,2,v1,2026-01-23T19:17,1613,1,0.665,en,0.0223
6789,1363,3,v1,2026-04-19T16:18,1887,1,0.839,es,0.0714
6790,671,4,v1,2026-05-25T04:16,1806,1,0.686,ja,0.0621
6791,1733,1,v1,2026-03-11T07:33,1384,1,1.0,fr,0.0236
6792,524,3,v1,2026-03-19T03:15,1095,1,0.496,es,0.022
6793,371,12,v2,2026-05-27T15:39,1793,1,0.711,es,0.0127
6794,657,3,v1,2026-05-10T11:52,2105,1,0.793,en,0.062
6795,1102,10,v3,2026-03-14T13:39,775,1,1.0,ja,0.0379
6796,1602,2,v3,2026-01-22T06:14,1673,1,0.708,he,0.0135
6797,203,9,v3,2026-06-11T00:08,2191,1,0.438,fr,0.0329
6798,64,9,v1,2026-06-07T13:19,1057,1,0.824,en,0.0468
6799,1543,3,v1,2026-07-15T16:52,1857,1,0.623,fr,0.0068
6800,66,2,v3,2026-07-16T19:23,781,1,0.523,en,0.0363
6801,308,10,v1,2026-05-28T07:07,2039,1,0.522,he,0.078
6802,877,7,v1,2026-06-01T22:55,1143,1,0.603,en,0.0651
6803,1569,4,v2,2026-06-20T05:07,1435,1,0.855,fr,0.0054
6804,1328,10,v2,2026-07-09T07:57,1430,1,0.741,ja,0.0244
6805,315,9,v2,2026-02-19T14:26,1553,0,0.539,en,0.0073
6806,1349,4,v3,2026-02-14T00:08,2310,0,0.867,en,0.0704
6807,1483,8,v3,2026-05-12T04:28,613,1,0.741,de,0.0751
6808,600,2,v2,2026-07-21T19:44,1359,1,1.0,ja,0.0065
6809,571,7,v2,2026-03-15T13:21,1161,1,0.998,en,0.0594
6810,395,7,v1,2026-01-17T17:30,1382,1,0.826,fr,0.0731
6811,419,6,v2,2026-06-28T17:31,1080,1,0.76,en,0.0529
6812,1512,10,v3,2026-03-14T04:33,1322,1,0.843,en,0.0306
6813,955,9,v1,2026-04-18T01:03,1600,0,0.699,en,0.0655
6814,298,4,v2,2026-05-29T19:12,891,0,0.473,es,0.0163
6815,1554,10,v3,2026-05-24T08:28,1512,1,0.784,es,0.0194
6816,252,8,v1,2026-06-04T04:46,1360,1,0.666,de,0.0238
6817,1216,8,v2,2026-07-20T01:01,727,1,0.719,de,0.0252
6818,288,3,v1,2026-02-21T03:19,1760,1,0.813,en,0.0379
6819,157,9,v1,2026-06-23T13:31,1071,1,0.791,en,0.0311
6820,1337,2,v3,2026-07-06T01:10,1641,1,0.79,de,0.0426
6821,1610,1,v1,2026-03-26T02:30,1102,0,0.739,fr,0.0271
6822,698,12,v3,2026-01-26T18:38,1364,1,0.495,de,0.0505
6823,250,3,v2,2026-01-26T02:08,1392,1,0.672,de,0.0536
6824,1225,9,v3,2026-01-29T15:34,1017,1,0.591,en,0.0211
6825,1064,11,v1,2026-05-09T17:05,1734,1,0.611,en,0.0341
6826,804,5,v1,2026-05-12T16:51,1869,1,0.622,es,0.0341
6827,337,10,v2,2026-03-16T16:09,1609,1,0.936,de,0.0134
6828,134,3,v2,2026-06-07T01:31,422,1,0.518,en,0.0065
6829,17,8,v1,2026-07-01T20:55,881,1,0.519,es,0.0207
6830,617,1,v2,2026-04-09T05:34,266,1,0.511,en,0.034
6831,1489,10,v3,2026-01-17T05:33,1135,1,0.641,en,0.0529
6832,513,7,v3,2026-01-26T13:38,1618,1,0.94,en,0.0252
6833,1793,6,v3,2026-07-11T19:10,1226,1,0.681,he,0.0514
6834,708,11,v2,2026-03-19T05:12,1389,1,0.799,en,0.0153
6835,941,9,v1,2026-04-12T10:05,1173,1,0.768,de,0.0422
6836,181,10,v1,2026-07-07T18:14,1495,1,0.602,en,0.0415
6837,208,7,v3,2026-05-16T04:53,1249,1,0.893,en,0.028
6838,1578,5,v2,2026-03-03T04:45,797,1,0.712,ja,0.0556
6839,784,1,v1,2026-04-07T13:07,1957,1,0.646,fr,0.0075
6840,328,6,v1,2026-06-07T22:08,1591,1,0.899,fr,0.0311
6841,1160,7,v3,2026-02-28T19:17,951,1,0.735,ja,0.0562
6842,1085,7,v3,2026-03-06T07:56,180,1,0.772,de,0.0619
6843,368,1,v3,2026-01-08T20:46,826,1,0.912,en,0.0624
6844,465,12,v3,2026-05-23T20:54,1639,1,0.831,en,0.0133
6845,188,1,v2,2026-05-30T00:11,839,1,0.734,en,0.022
6846,3,1,v3,2026-04-20T22:45,422,1,0.811,en,0.0249
6847,78,3,v3,2026-05-11T16:00,699,1,1.0,en,0.0719
6848,427,5,v1,2026-05-24T01:31,1199,1,0.771,en,0.0176
6849,1649,12,v2,2026-04-09T23:46,2016,1,0.643,es,0.0209
6850,1718,5,v3,2026-03-30T11:49,1741,1,0.609,en,0.0221
6851,760,10,v1,2026-03-06T17:47,1468,1,0.724,es,0.0571
6852,885,5,v2,2026-04-25T09:34,1085,1,0.434,es,0.0272
6853,1485,4,v2,2026-02-03T16:26,2021,1,0.397,es,0.0259
6854,1068,12,v2,2026-03-19T03:44,1841,1,0.728,ja,0.0579
6855,366,5,v1,2026-07-02T20:00,1430,1,0.598,en,0.0041
6856,1144,1,v2,2026-06-03T23:27,827,1,0.787,en,0.0468
6857,263,11,v1,2026-05-04T04:41,883,1,0.692,es,0.0465
6858,1221,7,v3,2026-03-27T23:23,1147,1,0.935,ja,0.0564
6859,918,2,v3,2026-07-07T05:07,1003,0,0.975,en,0.0575
6860,1134,9,v2,2026-02-24T01:54,448,1,0.856,ja,0.0172
6861,955,5,v2,2026-04-18T01:03,882,1,0.444,en,0.0167
6862,220,11,v3,2026-01-14T16:50,368,1,0.815,en,0.0363
6863,901,3,v1,2026-03-31T20:12,1844,1,0.599,es,0.0397
6864,871,5,v1,2026-02-18T17:25,1611,1,0.879,ja,0.042
6865,1608,3,v3,2026-03-16T20:27,1612,1,0.81,es,0.0234
6866,1373,2,v3,2026-06-01T02:26,1575,1,0.718,en,0.0751
6867,376,2,v3,2026-01-01T17:31,978,1,0.52,ja,0.0351
6868,74,5,v2,2026-02-01T16:57,1053,1,0.61,en,0.015
6869,1042,8,v1,2026-06-10T20:24,1899,1,0.795,de,0.0203
6870,1583,6,v3,2026-05-01T22:22,510,1,0.811,en,0.0376
6871,341,1,v2,2026-01-28T15:53,1014,1,0.789,he,0.0205
6872,1734,10,v3,2026-07-02T07:41,1011,0,0.718,de,0.0309
6873,1325,6,v1,2026-03-05T19:18,2296,1,0.807,en,0.0185
6874,1110,6,v1,2026-03-18T17:06,1146,1,0.777,en,0.0778
6875,860,10,v1,2026-01-15T16:52,1573,1,0.883,es,0.0502
6876,617,1,v1,2026-04-09T05:34,1704,1,0.789,en,0.0725
6877,477,11,v1,2026-06-28T05:40,1330,1,0.629,en,0.0461
6878,360,9,v1,2026-02-20T04:28,1883,1,0.7,de,0.0347
6879,64,6,v3,2026-06-07T13:19,1709,1,0.483,en,0.0711
6880,1239,12,v3,2026-02-22T12:19,1022,1,0.49,fr,0.0776
6881,274,4,v3,2026-03-19T20:23,1724,1,0.64,fr,0.0745
6882,1579,10,v1,2026-02-01T20:33,1246,1,0.545,ja,0.0052
6883,791,5,v3,2026-02-26T18:02,798,1,0.87,ja,0.039
6884,1327,9,v1,2026-05-15T23:19,1746,1,0.859,en,0.0788
6885,283,12,v3,2026-06-27T18:43,1908,1,0.713,en,0.0173
6886,499,7,v3,2026-06-28T16:02,1093,1,0.645,fr,0.0292
6887,1428,3,v1,2026-02-01T23:46,1542,1,0.749,de,0.0425
6888,539,7,v1,2026-07-09T00:53,1068,1,0.662,ja,0.0278
6889,442,8,v1,2026-03-05T00:38,1451,1,0.896,fr,0.0419
6890,1523,10,v2,2026-01-21T10:12,180,1,0.57,en,0.0151
6891,922,2,v3,2026-05-07T12:48,1553,1,0.863,en,0.0363
6892,873,7,v1,2026-01-21T21:06,1659,1,0.904,en,0.063
6893,1574,10,v3,2026-04-17T05:03,708,1,0.472,de,0.069
6894,1445,5,v1,2026-03-12T15:46,2115,1,0.59,es,0.0351
6895,941,10,v1,2026-04-12T10:05,1018,1,0.9,de,0.0545
6896,832,1,v3,2026-07-16T07:25,1782,1,0.551,en,0.0315
6897,1303,6,v2,2026-03-24T18:25,999,1,0.804,en,0.0648
6898,938,8,v1,2026-05-16T03:11,2001,1,0.556,es,0.0609
6899,1174,2,v1,2026-06-20T00:50,1663,1,0.887,es,0.011
6900,457,2,v1,2026-02-16T14:07,1359,1,0.724,he,0.0729
6901,338,9,v1,2026-02-03T23:27,1631,1,0.889,en,0.0355
6902,243,2,v3,2026-01-16T13:42,1834,1,0.718,en,0.0295
6903,1151,8,v1,2026-05-11T07:00,1645,1,0.772,en,0.0278
6904,857,9,v2,2026-04-16T23:49,1299,1,0.61,en,0.0616
6905,820,4,v3,2026-07-09T23:35,673,0,0.393,fr,0.0626
6906,1715,1,v2,2026-03-18T10:12,659,1,0.801,ja,0.0318
6907,627,1,v1,2026-03-10T17:00,1495,1,0.805,es,0.0258
6908,757,11,v1,2026-06-05T22:57,942,0,0.679,en,0.0242
6909,1731,9,v3,2026-02-28T17:02,314,1,0.971,fr,0.0341
6910,748,2,v3,2026-07-23T16:37,754,1,0.728,en,0.0518
6911,1701,2,v2,2026-04-06T05:15,1249,1,0.733,en,0.0326
6912,890,12,v2,2026-03-28T03:30,450,1,0.787,he,0.0656
6913,669,11,v1,2026-07-12T12:48,1289,1,0.592,en,0.0048
6914,621,10,v1,2026-05-12T11:56,1311,0,0.937,es,0.0532
6915,289,10,v2,2026-06-23T12:20,1672,1,0.586,en,0.0692
6916,833,3,v1,2026-06-20T13:53,1166,1,0.811,en,0.0364
6917,1743,3,v1,2026-04-22T12:00,1394,1,0.875,de,0.0627
6918,1780,10,v2,2026-01-16T13:56,1006,0,0.495,en,0.021
6919,494,5,v2,2026-07-07T11:02,1036,1,0.223,he,0.0353
6920,533,8,v1,2026-01-31T06:14,1393,1,0.622,he,0.0784
6921,1662,8,v3,2026-01-29T03:28,1963,1,0.817,ja,0.0417
6922,649,9,v1,2026-01-22T22:43,1119,1,0.735,en,0.0196
6923,305,2,v2,2026-02-06T04:15,872,1,0.905,ja,0.0462
6924,1058,9,v1,2026-07-21T03:22,1842,1,0.932,en,0.0301
6925,510,11,v3,2026-06-15T06:36,891,1,0.805,en,0.0274
6926,1563,6,v1,2026-01-07T04:04,1135,1,0.779,de,0.0547
6927,1110,1,v3,2026-03-18T17:06,1049,1,0.803,en,0.0196
6928,1514,5,v3,2026-05-27T11:04,1630,1,0.757,en,0.0465
6929,700,12,v2,2026-06-13T02:04,1980,1,0.53,es,0.0721
6930,306,11,v2,2026-05-10T23:15,180,1,0.627,de,0.0701
6931,1173,2,v2,2026-05-19T22:10,1533,1,0.692,es,0.0797
6932,1793,11,v2,2026-07-11T19:10,1243,1,0.551,he,0.0067
6933,1249,2,v2,2026-02-04T16:02,1354,1,0.782,ja,0.0475
6934,1474,2,v1,2026-04-17T15:43,1507,1,0.558,de,0.057
6935,1229,5,v3,2026-04-14T03:40,769,1,0.713,en,0.0161
6936,1748,12,v1,2026-06-20T08:20,1881,1,0.635,es,0.053
6937,181,1,v2,2026-07-07T18:14,1260,1,1.0,en,0.0047
6938,854,2,v2,2026-03-31T18:13,1652,1,0.783,en,0.0701
6939,61,11,v3,2026-06-27T21:12,1067,1,0.737,fr,0.0617
6940,762,4,v2,2026-05-31T10:28,1140,1,0.603,en,0.0372
6941,600,9,v1,2026-07-21T19:44,2007,1,0.581,ja,0.067
6942,1555,4,v2,2026-06-05T23:21,1397,1,0.647,ja,0.0475
6943,971,9,v2,2026-04-01T03:30,847,0,0.663,en,0.0585
6944,1321,9,v2,2026-02-27T21:31,424,1,0.61,en,0.0108
6945,434,7,v2,2026-06-26T17:47,2011,1,1.0,en,0.076
6946,1761,10,v2,2026-06-15T08:33,1920,1,0.803,he,0.0223
6947,1780,4,v2,2026-01-16T13:56,1305,1,0.627,en,0.0593
6948,1549,10,v2,2026-04-20T09:05,1863,1,0.936,en,0.0142
6949,1287,9,v1,2026-04-03T22:47,1898,1,0.866,en,0.0788
6950,1226,8,v1,2026-02-18T05:24,1088,1,0.65,he,0.0553
6951,842,5,v2,2026-03-14T08:06,1331,1,0.745,en,0.0587
6952,1743,4,v3,2026-04-22T12:00,877,1,0.605,de,0.0765
6953,1466,8,v2,2026-04-13T05:06,708,1,0.677,en,0.0319
6954,316,5,v3,2026-04-20T13:11,1789,1,0.527,de,0.0037
6955,1113,11,v2,2026-06-25T09:16,1103,1,0.959,de,0.0479
6956,1734,7,v1,2026-07-02T07:41,815,1,0.567,de,0.0663
6957,1741,7,v1,2026-04-17T07:44,1051,1,0.431,en,0.0168
6958,1275,8,v1,2026-06-20T07:35,1037,1,0.974,en,0.072
6959,465,1,v3,2026-05-23T20:54,1366,1,0.85,en,0.0308
6960,42,3,v2,2026-02-03T10:09,1680,1,0.576,he,0.0233
6961,1388,8,v3,2026-07-06T16:14,480,1,1.0,en,0.0414
6962,543,3,v3,2026-07-24T16:05,2309,0,0.868,en,0.0196
6963,1373,12,v2,2026-06-01T02:26,1040,1,0.48,en,0.0442
6964,959,3,v3,2026-01-29T18:01,1195,1,1.0,de,0.0435
6965,1456,9,v3,2026-07-22T05:46,1243,0,0.592,he,0.0527
6966,1378,5,v1,2026-05-12T08:51,1384,1,0.822,en,0.0168
6967,965,1,v1,2026-05-19T20:38,1488,0,0.805,en,0.0585
6968,1496,8,v3,2026-05-13T02:06,1287,1,0.936,ja,0.05
6969,800,4,v3,2026-05-12T16:55,770,1,0.744,he,0.0679
6970,760,7,v1,2026-03-06T17:47,2078,1,0.636,es,0.0079
6971,1751,11,v2,2026-01-17T01:58,865,1,0.679,fr,0.0347
6972,933,9,v1,2026-06-03T15:30,1618,1,0.682,he,0.0594
6973,779,10,v1,2026-06-15T01:02,1490,1,0.699,en,0.025
6974,1162,5,v1,2026-04-04T09:01,1713,0,0.695,en,0.0173
6975,1694,10,v2,2026-07-02T10:29,1767,1,0.642,fr,0.0508
6976,1462,10,v2,2026-06-08T23:22,1260,1,0.421,de,0.005
6977,1646,8,v3,2026-04-30T07:36,1772,0,0.857,es,0.065
6978,765,9,v3,2026-05-21T16:11,1644,0,0.912,ja,0.052
6979,884,5,v3,2026-03-05T20:05,840,1,0.88,en,0.0085
6980,87,1,v3,2026-03-30T11:17,622,1,0.669,he,0.0684
6981,753,6,v2,2026-06-07T03:28,1668,1,0.761,en,0.0287
6982,1538,12,v3,2026-07-19T00:13,1266,1,1.0,ja,0.0112
6983,312,1,v2,2026-06-15T08:13,1709,1,0.847,en,0.0451
6984,1286,4,v1,2026-03-15T05:26,1504,1,0.97,en,0.0021
6985,536,10,v2,2026-04-23T05:00,636,1,0.643,es,0.0071
6986,528,9,v2,2026-02-06T00:31,904,1,0.592,en,0.0602
6987,598,7,v1,2026-01-05T03:58,1565,1,0.636,en,0.0764
6988,1536,1,v1,2026-07-01T12:42,703,0,0.486,en,0.0433
6989,1749,9,v1,2026-03-13T15:41,2278,1,0.676,fr,0.0569
6990,963,11,v1,2026-01-18T03:17,1318,1,0.654,es,0.0672
6991,1522,1,v3,2026-01-17T07:11,1526,1,0.74,en,0.0552
6992,1003,5,v1,2026-04-03T11:23,1848,1,0.531,ja,0.0385
6993,134,7,v1,2026-06-07T01:31,1276,1,0.542,en,0.0306
6994,87,8,v3,2026-03-30T11:17,1005,1,0.855,he,0.009
6995,1452,7,v2,2026-01-29T03:23,954,1,0.719,es,0.0641
6996,1391,1,v3,2026-03-12T23:08,1265,0,0.623,fr,0.02
6997,1091,10,v2,2026-03-08T19:02,1724,1,0.626,en,0.0627
6998,1746,12,v3,2026-04-02T10:57,848,1,0.544,en,0.0519
6999,1218,4,v1,2026-01-09T11:36,1888,0,0.441,en,0.0039
7000,1374,5,v1,2026-06-04T18:40,708,1,0.705,fr,0.0284
7001,1121,2,v3,2026-05-05T15:12,691,1,0.748,en,0.0773
7002,768,5,v3,2026-05-03T03:57,1083,1,0.532,en,0.0232
7003,33,7,v3,2026-01-01T11:04,751,1,0.954,ja,0.0544
7004,1600,3,v2,2026-05-22T19:35,1280,1,0.568,en,0.076
7005,1502,6,v3,2026-03-01T01:16,1718,1,0.619,ja,0.0249
7006,897,8,v2,2026-07-02T16:53,872,1,0.91,en,0.0167
7007,738,7,v1,2026-01-13T20:40,1699,1,0.481,de,0.0691
7008,874,3,v2,2026-03-14T12:13,1272,1,0.685,en,0.0479
7009,964,7,v1,2026-01-15T13:53,1521,1,0.541,ja,0.0212
7010,539,6,v1,2026-07-09T00:53,2055,1,0.694,ja,0.0776
7011,694,5,v3,2026-01-09T23:29,1440,1,0.816,es,0.0518
7012,1174,7,v2,2026-06-20T00:50,552,0,0.822,es,0.0465
7013,959,8,v1,2026-01-29T18:01,1270,1,0.944,de,0.0077
7014,967,3,v1,2026-01-06T16:29,1850,1,0.905,en,0.0445
7015,684,6,v2,2026-02-28T18:22,714,1,0.705,fr,0.0384
7016,748,2,v3,2026-07-23T16:37,1511,1,0.733,en,0.0346
7017,1331,3,v2,2026-06-14T03:54,344,1,0.704,ja,0.0421
7018,173,7,v3,2026-04-07T05:16,1793,1,0.548,en,0.0613
7019,1010,3,v3,2026-05-09T05:08,1011,1,0.612,de,0.0262
7020,1326,5,v2,2026-03-30T17:49,1529,1,0.53,es,0.0782
7021,239,9,v2,2026-06-02T03:55,648,0,0.796,en,0.0113
7022,517,9,v1,2026-01-29T06:14,1402,1,0.668,ja,0.007
7023,1444,1,v2,2026-04-06T12:17,180,1,0.838,ja,0.0437
7024,614,2,v2,2026-02-28T10:38,1090,1,0.565,en,0.0438
7025,96,9,v3,2026-07-26T17:07,1069,1,0.639,en,0.0688
7026,1109,6,v3,2026-05-26T08:13,1083,1,0.978,es,0.0226
7027,186,11,v3,2026-06-12T03:41,816,1,0.663,en,0.0158
7028,555,2,v1,2026-06-26T06:31,1421,0,0.947,de,0.0793
7029,1287,10,v3,2026-04-03T22:47,1498,1,0.872,en,0.0749
7030,162,5,v1,2026-04-30T15:03,1480,1,0.389,en,0.0187
7031,1651,10,v2,2026-03-14T15:50,686,0,0.304,en,0.0627
7032,1647,10,v3,2026-07-05T07:14,1700,1,0.747,ja,0.0511
7033,713,10,v3,2026-02-05T01:13,1965,1,0.849,en,0.0602
7034,1066,6,v1,2026-01-02T14:33,1351,1,0.659,en,0.0454
7035,592,1,v2,2026-02-21T21:37,2126,1,0.674,en,0.0761
7036,1171,7,v3,2026-02-04T05:22,1152,0,1.0,de,0.0338
7037,129,8,v2,2026-05-09T05:59,834,1,0.422,en,0.0439
7038,1760,7,v3,2026-01-12T18:59,180,1,1.0,de,0.0263
7039,690,2,v3,2026-03-18T19:43,703,1,0.696,de,0.0396
7040,861,3,v2,2026-06-22T14:12,1676,1,0.649,ja,0.0619
7041,1327,12,v2,2026-05-15T23:19,639,1,0.866,en,0.0744
7042,839,8,v2,2026-05-26T15:38,905,1,0.682,en,0.0739
7043,131,2,v2,2026-03-11T10:26,802,1,0.531,fr,0.0034
7044,865,7,v2,2026-03-24T23:44,1205,1,0.987,ja,0.0311
7045,1788,8,v1,2026-05-05T05:22,1354,0,0.551,ja,0.0517
7046,1488,2,v3,2026-04-19T00:36,2067,1,0.939,ja,0.0043
7047,956,6,v1,2026-06-04T20:43,1896,1,0.539,es,0.0118
7048,1369,6,v3,2026-06-25T18:57,1703,0,0.69,es,0.0281
7049,696,11,v2,2026-04-14T08:52,1136,1,0.575,en,0.0261
7050,1673,5,v1,2026-04-12T17:10,1201,1,0.829,fr,0.0661
7051,16,9,v3,2026-03-19T03:32,1200,1,0.788,en,0.0712
7052,47,1,v2,2026-07-07T12:05,1208,1,0.644,de,0.024
7053,190,7,v2,2026-04-25T20:59,821,1,0.842,en,0.0397
7054,1303,2,v3,2026-03-24T18:25,716,1,0.942,en,0.0461
7055,1352,6,v3,2026-01-18T06:48,1549,1,0.935,he,0.0449
7056,773,1,v3,2026-02-03T03:21,597,1,0.864,en,0.018
7057,700,9,v2,2026-06-13T02:04,1017,1,0.504,es,0.032
7058,143,4,v3,2026-03-18T04:06,1341,1,0.683,de,0.0779
7059,466,4,v1,2026-01-23T23:11,2160,1,0.651,he,0.0472
7060,1211,7,v3,2026-03-04T02:31,1647,1,0.669,en,0.0744
7061,1480,10,v3,2026-04-21T15:36,952,1,0.683,ja,0.008
7062,686,5,v3,2026-02-05T11:54,477,1,0.808,en,0.0313
7063,184,11,v1,2026-02-20T14:47,1431,1,0.657,de,0.0341
7064,174,8,v3,2026-05-23T06:36,967,1,1.0,ja,0.0477
7065,1026,10,v2,2026-01-31T04:43,746,1,0.595,fr,0.0672
7066,683,11,v3,2026-01-04T21:13,483,1,0.848,en,0.0258
7067,775,3,v3,2026-06-06T07:43,1168,1,0.889,en,0.0078
7068,298,5,v1,2026-05-29T19:12,1601,1,0.742,es,0.0332
7069,200,9,v2,2026-01-16T04:55,1423,1,0.889,he,0.0593
7070,1787,1,v1,2026-05-25T02:30,1051,0,0.878,en,0.0497
7071,1412,10,v3,2026-02-20T07:30,1239,0,0.894,en,0.0134
7072,1248,1,v3,2026-03-18T19:32,912,1,0.711,ja,0.0257
7073,989,8,v1,2026-01-25T17:35,1217,1,0.887,de,0.0424
7074,1216,11,v2,2026-07-20T01:01,1111,1,0.381,de,0.063
7075,761,5,v3,2026-05-16T08:18,1059,1,0.808,de,0.0591
7076,1763,6,v1,2026-01-01T09:40,1707,1,0.705,de,0.0344
7077,1573,8,v2,2026-07-25T06:27,904,1,0.915,en,0.0119
7078,1145,9,v1,2026-03-18T05:03,1932,1,0.503,ja,0.0261
7079,1395,7,v3,2026-04-07T00:21,860,1,0.694,en,0.0637
7080,395,6,v1,2026-01-17T17:30,2089,1,0.891,fr,0.0287
7081,1450,3,v3,2026-07-10T13:36,1554,1,0.841,en,0.059
7082,1557,8,v2,2026-01-02T22:06,633,1,0.829,fr,0.0652
7083,1533,2,v1,2026-01-31T17:57,1065,0,0.913,es,0.0523
7084,306,10,v1,2026-05-10T23:15,1453,0,0.688,de,0.0091
7085,655,8,v3,2026-02-10T17:20,1202,1,0.872,en,0.0625
7086,715,7,v3,2026-04-07T20:32,1412,1,0.541,en,0.0552
7087,212,6,v3,2026-07-26T22:39,802,1,1.0,en,0.0623
7088,191,7,v3,2026-07-17T20:13,1068,1,0.595,ja,0.0458
7089,1743,7,v1,2026-04-22T12:00,1053,1,0.599,de,0.0125
7090,1520,4,v3,2026-03-01T07:45,1415,1,0.834,es,0.0349
7091,795,8,v2,2026-07-21T21:33,1450,1,0.643,es,0.0743
7092,70,2,v3,2026-02-13T04:26,656,1,0.864,es,0.0771
7093,688,4,v3,2026-04-26T23:48,2232,1,0.645,de,0.0315
7094,1251,3,v1,2026-04-29T20:00,1209,1,0.665,en,0.0043
7095,828,1,v2,2026-05-11T17:05,1651,1,0.498,en,0.0406
7096,1352,5,v1,2026-01-18T06:48,1493,1,0.535,he,0.0493
7097,1068,11,v3,2026-03-19T03:44,763,1,0.23,ja,0.0133
7098,165,8,v1,2026-02-04T11:44,1612,1,0.602,fr,0.03
7099,733,10,v2,2026-05-18T13:08,1298,1,0.546,fr,0.0264
