query_id,document_id,rank,retrieval_score,is_relevant,retriever_version
1027,229,3,0.495,1,dense_v1
1027,163,4,0.481,1,hybrid_v2
1027,498,5,0.726,0,hybrid_v2
1028,323,1,0.58,1,hybrid_v2
1028,372,2,0.755,0,hybrid_v2
1028,180,3,0.774,0,hybrid_v2
1028,445,4,0.769,0,dense_v1
1028,249,5,0.637,0,hybrid_v2
1029,146,1,0.434,1,dense_v1
1029,148,2,0.758,1,dense_v1
1029,147,3,0.933,0,hybrid_v2
1029,342,4,0.637,1,hybrid_v2
1029,328,5,0.708,0,dense_v1
1030,444,1,0.561,1,hybrid_v2
1030,83,2,0.354,1,dense_v1
1030,471,3,0.491,0,dense_v1
1030,136,4,0.511,1,dense_v1
1030,190,5,0.961,0,hybrid_v2
1031,319,1,0.422,1,dense_v1
1031,397,2,0.703,1,dense_v1
1031,277,3,0.649,1,hybrid_v2
1031,133,4,0.814,0,hybrid_v2
1031,463,5,0.55,0,hybrid_v2
1032,3,1,0.499,1,hybrid_v2
1032,300,2,0.388,0,hybrid_v2
1032,379,3,0.91,0,dense_v1
1032,346,4,0.742,1,dense_v1
1032,79,5,0.741,0,hybrid_v2
1033,302,1,0.661,1,dense_v1
1033,477,2,0.836,1,dense_v1
1033,56,3,0.872,0,hybrid_v2
1033,189,4,0.784,0,dense_v1
1033,498,5,0.51,1,hybrid_v2
1034,34,1,0.939,1,hybrid_v2
1034,325,2,0.954,1,hybrid_v2
1034,133,3,0.899,0,hybrid_v2
1034,405,4,0.876,1,hybrid_v2
1034,111,5,0.468,0,hybrid_v2
1035,483,1,0.366,1,dense_v1
1035,303,2,0.98,1,dense_v1
1035,316,3,0.679,1,dense_v1
1035,108,4,0.696,0,hybrid_v2
1035,53,5,0.384,0,dense_v1
1036,343,1,0.71,1,hybrid_v2
1036,93,2,0.733,1,hybrid_v2
1036,191,3,0.967,1,hybrid_v2
1036,224,4,0.581,0,dense_v1
1036,371,5,0.407,0,hybrid_v2
1037,29,1,0.902,0,hybrid_v2
1037,497,2,0.622,1,dense_v1
1037,60,3,0.603,0,dense_v1
1037,341,4,0.936,0,dense_v1
1037,335,5,0.8,0,hybrid_v2
1038,460,1,0.431,1,hybrid_v2
1038,391,2,0.431,1,dense_v1
1038,404,3,0.919,0,hybrid_v2
1038,239,4,0.838,0,dense_v1
1038,296,5,0.666,0,hybrid_v2
1039,261,1,0.688,1,hybrid_v2
1039,262,2,0.588,1,hybrid_v2
1039,309,3,0.888,0,dense_v1
1039,111,4,0.685,0,hybrid_v2
1039,311,5,0.482,0,dense_v1
1040,406,1,0.847,1,hybrid_v2
1040,315,2,0.718,1,dense_v1
1040,474,3,0.368,0,hybrid_v2
1040,71,4,0.369,1,hybrid_v2
1040,17,5,0.556,1,dense_v1
1041,483,1,0.507,0,hybrid_v2
1041,215,2,0.898,1,hybrid_v2
1041,73,3,0.557,1,dense_v1
1041,89,4,0.705,0,dense_v1
1041,426,5,0.553,0,hybrid_v2
1042,313,1,0.955,1,dense_v1
1042,340,2,0.834,1,dense_v1
1042,165,3,0.951,0,dense_v1
1042,384,4,0.746,1,dense_v1
1042,123,5,0.725,0,dense_v1
1043,273,1,0.834,0,dense_v1
1043,215,2,0.366,1,hybrid_v2
1043,82,3,0.555,0,hybrid_v2
1043,461,4,0.954,1,hybrid_v2
1043,125,5,0.549,0,hybrid_v2
1044,132,1,0.761,0,dense_v1
1044,288,2,0.851,1,dense_v1
1044,347,3,0.748,1,dense_v1
1044,191,4,0.506,0,hybrid_v2
1044,87,5,0.499,0,dense_v1
1045,7,1,0.663,1,dense_v1
1045,343,2,0.654,1,hybrid_v2
1045,235,3,0.48,1,hybrid_v2
1045,251,4,0.69,1,hybrid_v2
1045,173,5,0.41,0,hybrid_v2
1046,103,1,0.594,1,dense_v1
1046,467,2,0.685,1,hybrid_v2
1046,390,3,0.803,0,dense_v1
1046,140,4,0.664,0,hybrid_v2
1046,264,5,0.553,0,hybrid_v2
1047,167,1,0.432,0,dense_v1
1047,284,2,0.681,1,hybrid_v2
1047,61,3,0.356,1,hybrid_v2
1047,61,4,0.89,0,dense_v1
1047,408,5,0.697,0,dense_v1
1048,98,1,0.813,1,dense_v1
1048,176,2,0.768,1,hybrid_v2
1048,149,3,0.636,1,hybrid_v2
1048,121,4,0.425,0,hybrid_v2
1048,276,5,0.478,0,dense_v1
1049,11,1,0.733,1,dense_v1
1049,38,2,0.648,0,hybrid_v2
1049,417,3,0.386,0,dense_v1
1049,186,4,0.874,0,hybrid_v2
1049,227,5,0.551,0,dense_v1
1050,171,1,0.611,0,hybrid_v2
1050,147,2,0.883,1,dense_v1
1050,97,3,0.643,1,hybrid_v2
1050,486,4,0.455,1,dense_v1
1050,415,5,0.759,0,dense_v1
1051,471,1,0.366,0,dense_v1
1051,332,2,0.871,1,dense_v1
1051,333,3,0.676,1,dense_v1
1051,278,4,0.897,1,hybrid_v2
1051,7,5,0.649,1,dense_v1
1052,21,1,0.647,1,hybrid_v2
1052,182,2,0.88,1,dense_v1
1052,390,3,0.641,0,dense_v1
1052,43,4,0.412,0,dense_v1
1052,289,5,0.884,0,dense_v1
1053,27,1,0.575,1,hybrid_v2
1053,370,2,0.934,0,dense_v1
1053,321,3,0.87,0,hybrid_v2
1053,383,4,0.819,1,hybrid_v2
1053,282,5,0.956,0,dense_v1
1054,179,1,0.431,1,dense_v1
1054,436,2,0.749,0,dense_v1
1054,50,3,0.413,1,dense_v1
1054,482,4,0.478,1,dense_v1
1054,404,5,0.457,1,dense_v1
1055,162,1,0.525,1,dense_v1
1055,119,2,0.91,1,dense_v1
1055,219,3,0.519,1,hybrid_v2
1055,246,4,0.454,0,dense_v1
1055,123,5,0.941,0,dense_v1
1056,84,1,0.516,1,dense_v1
1056,436,2,0.49,1,hybrid_v2
1056,156,3,0.751,1,dense_v1
1056,177,4,0.914,1,hybrid_v2
1056,397,5,0.879,1,hybrid_v2
1057,396,1,0.385,0,hybrid_v2
1057,481,2,0.399,1,dense_v1
1057,62,3,0.473,1,dense_v1
1057,314,4,0.765,0,dense_v1
1057,215,5,0.768,0,hybrid_v2
1058,344,1,0.463,0,dense_v1
1058,444,2,0.699,0,hybrid_v2
1058,53,3,0.414,1,hybrid_v2
1058,397,4,0.922,0,dense_v1
1058,393,5,0.727,0,hybrid_v2
1059,127,1,0.723,0,dense_v1
1059,216,2,0.423,1,dense_v1
1059,84,3,0.842,1,dense_v1
1059,55,4,0.421,0,hybrid_v2
1059,164,5,0.535,0,dense_v1
1060,218,1,0.393,0,dense_v1
1060,273,2,0.37,1,hybrid_v2
1060,175,3,0.963,0,dense_v1
1060,344,4,0.776,0,hybrid_v2
1060,301,5,0.758,1,dense_v1
1061,494,1,0.461,0,dense_v1
1061,329,2,0.392,0,dense_v1
1061,379,3,0.735,1,hybrid_v2
1061,414,4,0.98,1,dense_v1
1061,37,5,0.632,1,dense_v1
1062,214,1,0.424,1,hybrid_v2
1062,364,2,0.514,0,hybrid_v2
1062,236,3,0.378,0,hybrid_v2
1062,291,4,0.953,1,dense_v1
1062,395,5,0.687,0,dense_v1
1063,416,1,0.544,1,dense_v1
1063,15,2,0.768,1,dense_v1
1063,371,3,0.927,0,dense_v1
1063,240,4,0.942,0,dense_v1
1063,356,5,0.975,0,hybrid_v2
1064,385,1,0.396,1,dense_v1
1064,30,2,0.653,1,hybrid_v2
1064,208,3,0.889,1,hybrid_v2
1064,291,4,0.503,0,dense_v1
1064,90,5,0.662,0,hybrid_v2
1065,364,1,0.755,1,dense_v1
1065,489,2,0.962,1,dense_v1
1065,314,3,0.739,0,dense_v1
1065,9,4,0.91,0,dense_v1
1065,151,5,0.792,0,dense_v1
1066,400,1,0.657,1,hybrid_v2
1066,414,2,0.669,1,dense_v1
1066,406,3,0.788,0,dense_v1
1066,237,4,0.744,1,dense_v1
1066,68,5,0.402,1,hybrid_v2
1067,235,1,0.515,0,dense_v1
1067,156,2,0.475,1,hybrid_v2
1067,481,3,0.533,0,hybrid_v2
1067,483,4,0.754,0,hybrid_v2
1067,241,5,0.847,0,dense_v1
1068,384,1,0.404,0,hybrid_v2
1068,204,2,0.817,1,hybrid_v2
1068,346,3,0.532,1,hybrid_v2
1068,297,4,0.405,1,dense_v1
1068,103,5,0.496,0,dense_v1
1069,307,1,0.591,1,dense_v1
1069,452,2,0.54,1,hybrid_v2
1069,220,3,0.45,1,hybrid_v2
1069,195,4,0.412,1,hybrid_v2
1069,286,5,0.418,0,hybrid_v2
1070,87,1,0.414,1,dense_v1
1070,138,2,0.819,1,dense_v1
1070,2,3,0.447,0,hybrid_v2
1070,46,4,0.784,1,dense_v1
1070,154,5,0.377,0,hybrid_v2
1071,148,1,0.6,0,dense_v1
1071,69,2,0.753,1,dense_v1
1071,206,3,0.954,1,hybrid_v2
1071,470,4,0.635,0,dense_v1
1071,15,5,0.769,1,dense_v1
1072,252,1,0.544,1,hybrid_v2
1072,361,2,0.674,0,dense_v1
1072,354,3,0.754,1,hybrid_v2
1072,449,4,0.918,1,dense_v1
1072,21,5,0.682,1,hybrid_v2
1073,402,1,0.412,1,dense_v1
1073,351,2,0.663,0,hybrid_v2
1073,131,3,0.63,0,dense_v1
1073,216,4,0.883,1,dense_v1
1073,376,5,0.502,0,dense_v1
1074,245,1,0.374,1,hybrid_v2
1074,126,2,0.606,1,hybrid_v2
1074,412,3,0.832,1,hybrid_v2
1074,381,4,0.779,1,dense_v1
1074,434,5,0.503,0,dense_v1
1075,458,1,0.494,1,hybrid_v2
1075,193,2,0.379,1,hybrid_v2
1075,98,3,0.8,0,dense_v1
1075,496,4,0.678,0,dense_v1
1075,224,5,0.642,0,hybrid_v2
1076,180,1,0.769,1,dense_v1
1076,177,2,0.374,1,hybrid_v2
1076,39,3,0.354,1,dense_v1
1076,33,4,0.64,0,hybrid_v2
1076,223,5,0.584,0,dense_v1
1077,437,1,0.497,1,hybrid_v2
1077,227,2,0.703,0,dense_v1
1077,301,3,0.403,1,dense_v1
1077,258,4,0.387,0,dense_v1
1077,181,5,0.447,1,dense_v1
1078,443,1,0.629,1,dense_v1
1078,463,2,0.836,1,hybrid_v2
1078,32,3,0.751,1,hybrid_v2
1078,492,4,0.917,0,hybrid_v2
1078,14,5,0.933,1,dense_v1
1079,170,1,0.563,1,hybrid_v2
1079,351,2,0.434,1,hybrid_v2
1079,163,3,0.414,0,dense_v1
1079,7,4,0.457,0,dense_v1
1079,170,5,0.807,1,hybrid_v2
1080,454,1,0.452,1,dense_v1
1080,10,2,0.591,1,hybrid_v2
1080,352,3,0.699,1,dense_v1
1080,366,4,0.831,1,dense_v1
1080,184,5,0.889,1,dense_v1
1081,294,1,0.923,1,dense_v1
1081,489,2,0.929,0,hybrid_v2
1081,366,3,0.512,1,dense_v1
1081,97,4,0.447,1,hybrid_v2
1081,248,5,0.699,1,dense_v1
1082,218,1,0.808,1,hybrid_v2
1082,272,2,0.381,1,dense_v1
1082,193,3,0.516,1,dense_v1
1082,453,4,0.395,0,hybrid_v2
1082,495,5,0.408,1,dense_v1
1083,93,1,0.551,1,dense_v1
1083,491,2,0.954,1,hybrid_v2
1083,231,3,0.75,0,dense_v1
1083,412,4,0.843,1,dense_v1
1083,22,5,0.482,0,hybrid_v2
1084,51,1,0.45,1,dense_v1
1084,152,2,0.685,1,dense_v1
1084,11,3,0.426,0,hybrid_v2
1084,99,4,0.86,1,dense_v1
1084,72,5,0.66,1,hybrid_v2
1085,108,1,0.497,1,dense_v1
1085,67,2,0.454,1,dense_v1
1085,427,3,0.728,0,hybrid_v2
1085,153,4,0.374,1,hybrid_v2
1085,58,5,0.391,0,hybrid_v2
1086,442,1,0.578,1,dense_v1
1086,338,2,0.506,1,hybrid_v2
1086,67,3,0.864,1,dense_v1
1086,351,4,0.629,1,hybrid_v2
1086,36,5,0.379,0,hybrid_v2
1087,236,1,0.851,1,dense_v1
1087,15,2,0.971,1,dense_v1
1087,324,3,0.658,1,dense_v1
1087,19,4,0.369,0,dense_v1
1087,252,5,0.838,0,dense_v1
1088,422,1,0.425,1,dense_v1
1088,157,2,0.531,1,hybrid_v2
1088,331,3,0.421,0,hybrid_v2
1088,62,4,0.49,1,hybrid_v2
1088,41,5,0.919,1,dense_v1
1089,316,1,0.721,0,hybrid_v2
1089,489,2,0.979,0,hybrid_v2
1089,472,3,0.381,1,dense_v1
1089,79,4,0.734,0,hybrid_v2
1089,488,5,0.812,0,hybrid_v2
1090,451,1,0.726,0,hybrid_v2
1090,60,2,0.581,1,dense_v1
1090,280,3,0.385,1,hybrid_v2
1090,266,4,0.69,1,hybrid_v2
1090,401,5,0.587,0,hybrid_v2
1091,420,1,0.529,1,hybrid_v2
1091,222,2,0.748,1,hybrid_v2
1091,277,3,0.732,1,dense_v1
1091,381,4,0.609,0,hybrid_v2
1091,262,5,0.641,0,hybrid_v2
1092,123,1,0.461,1,hybrid_v2
1092,457,2,0.515,1,dense_v1
1092,436,3,0.927,1,hybrid_v2
1092,394,4,0.535,1,dense_v1
1092,231,5,0.891,0,dense_v1
1093,148,1,0.787,1,dense_v1
1093,84,2,0.847,0,dense_v1
1093,334,3,0.947,0,dense_v1
1093,84,4,0.724,1,hybrid_v2
1093,222,5,0.611,0,dense_v1
1094,101,1,0.471,1,hybrid_v2
1094,401,2,0.484,1,hybrid_v2
1094,81,3,0.819,0,dense_v1
1094,330,4,0.88,0,dense_v1
1094,367,5,0.467,0,hybrid_v2
1095,332,1,0.855,1,hybrid_v2
1095,180,2,0.698,0,dense_v1
1095,314,3,0.958,1,hybrid_v2
1095,382,4,0.633,1,dense_v1
1095,125,5,0.76,1,hybrid_v2
1096,309,1,0.487,1,hybrid_v2
1096,365,2,0.462,1,hybrid_v2
1096,88,3,0.386,0,hybrid_v2
1096,88,4,0.923,0,dense_v1
1096,448,5,0.61,0,hybrid_v2
1097,425,1,0.642,1,hybrid_v2
1097,359,2,0.572,1,hybrid_v2
1097,463,3,0.829,0,hybrid_v2
1097,415,4,0.694,0,dense_v1
1097,277,5,0.916,1,hybrid_v2
1098,21,1,0.836,1,hybrid_v2
1098,379,2,0.715,1,hybrid_v2
1098,417,3,0.529,1,hybrid_v2
1098,337,4,0.638,1,dense_v1
1098,248,5,0.97,0,dense_v1
1099,444,1,0.596,1,hybrid_v2
1099,471,2,0.625,1,hybrid_v2
1099,378,3,0.632,0,dense_v1
1099,68,4,0.55,0,hybrid_v2
1099,188,5,0.456,0,dense_v1
1100,229,1,0.571,1,hybrid_v2
1100,176,2,0.421,0,hybrid_v2
1100,327,3,0.457,1,dense_v1
1100,61,4,0.893,0,dense_v1
1100,364,5,0.524,1,dense_v1
1101,383,1,0.885,1,dense_v1
1101,367,2,0.916,0,dense_v1
1101,79,3,0.502,1,hybrid_v2
1101,128,4,0.648,0,hybrid_v2
1101,446,5,0.856,0,dense_v1
1102,462,1,0.98,1,dense_v1
1102,326,2,0.455,0,dense_v1
1102,15,3,0.679,1,dense_v1
1102,283,4,0.648,1,hybrid_v2
1102,339,5,0.558,1,hybrid_v2
1103,147,1,0.377,1,dense_v1
1103,167,2,0.879,0,hybrid_v2
1103,88,3,0.952,1,hybrid_v2
1103,50,4,0.979,1,dense_v1
1103,224,5,0.816,1,hybrid_v2
1104,102,1,0.55,0,dense_v1
1104,234,2,0.94,0,dense_v1
1104,479,3,0.433,0,dense_v1
1104,110,4,0.48,1,dense_v1
1104,338,5,0.886,1,hybrid_v2
1105,271,1,0.95,1,hybrid_v2
1105,62,2,0.681,1,dense_v1
1105,257,3,0.603,0,dense_v1
1105,316,4,0.625,1,dense_v1
1105,23,5,0.606,0,dense_v1
1106,452,1,0.959,1,hybrid_v2
1106,306,2,0.482,1,hybrid_v2
1106,315,3,0.528,1,dense_v1
1106,462,4,0.477,0,dense_v1
1106,69,5,0.486,0,dense_v1
1107,260,1,0.36,1,hybrid_v2
1107,321,2,0.87,1,hybrid_v2
1107,230,3,0.757,1,hybrid_v2
1107,184,4,0.867,1,hybrid_v2
1107,18,5,0.622,1,dense_v1
1108,491,1,0.848,1,hybrid_v2
1108,326,2,0.544,1,dense_v1
1108,271,3,0.769,1,hybrid_v2
1108,187,4,0.94,0,dense_v1
1108,249,5,0.429,0,dense_v1
1109,180,1,0.588,0,dense_v1
1109,30,2,0.737,1,dense_v1
1109,83,3,0.871,0,hybrid_v2
1109,23,4,0.755,1,hybrid_v2
1109,449,5,0.73,0,dense_v1
1110,66,1,0.971,0,dense_v1
1110,229,2,0.857,0,dense_v1
1110,388,3,0.831,1,hybrid_v2
1110,40,4,0.482,1,dense_v1
1110,479,5,0.597,0,hybrid_v2
1111,248,1,0.553,1,dense_v1
1111,395,2,0.415,0,hybrid_v2
1111,469,3,0.773,0,hybrid_v2
1111,486,4,0.41,0,dense_v1
1111,6,5,0.689,0,dense_v1
1112,417,1,0.45,1,dense_v1
1112,29,2,0.839,1,dense_v1
1112,419,3,0.365,0,dense_v1
1112,318,4,0.764,1,hybrid_v2
1112,277,5,0.357,0,hybrid_v2
1113,479,1,0.719,0,dense_v1
1113,247,2,0.692,1,dense_v1
1113,138,3,0.66,0,dense_v1
1113,14,4,0.48,1,dense_v1
1113,390,5,0.952,0,hybrid_v2
1114,245,1,0.595,1,dense_v1
1114,427,2,0.351,1,hybrid_v2
1114,188,3,0.831,0,hybrid_v2
1114,198,4,0.425,0,hybrid_v2
1114,301,5,0.805,0,hybrid_v2
1115,34,1,0.665,1,dense_v1
1115,223,2,0.583,1,hybrid_v2
1115,121,3,0.911,0,hybrid_v2
1115,287,4,0.91,1,hybrid_v2
1115,265,5,0.829,0,hybrid_v2
1116,400,1,0.718,1,dense_v1
1116,351,2,0.965,1,dense_v1
1116,317,3,0.524,0,hybrid_v2
1116,174,4,0.574,0,dense_v1
1116,281,5,0.689,1,hybrid_v2
1117,369,1,0.566,1,dense_v1
1117,420,2,0.951,0,hybrid_v2
1117,5,3,0.405,0,hybrid_v2
1117,68,4,0.884,0,dense_v1
1117,228,5,0.953,0,hybrid_v2
1118,490,1,0.356,1,hybrid_v2
1118,79,2,0.617,0,dense_v1
1118,33,3,0.836,1,hybrid_v2
1118,280,4,0.482,0,dense_v1
1118,313,5,0.869,0,hybrid_v2
1119,491,1,0.376,0,hybrid_v2
1119,40,2,0.662,1,hybrid_v2
1119,110,3,0.484,1,hybrid_v2
1119,334,4,0.553,0,hybrid_v2
1119,182,5,0.429,0,dense_v1
1120,43,1,0.584,1,dense_v1
1120,24,2,0.849,1,hybrid_v2
1120,199,3,0.586,1,hybrid_v2
1120,74,4,0.979,1,dense_v1
1120,57,5,0.432,1,hybrid_v2
1121,499,1,0.825,1,hybrid_v2
1121,381,2,0.394,0,dense_v1
1121,341,3,0.576,1,dense_v1
1121,288,4,0.741,1,dense_v1
1121,296,5,0.867,1,hybrid_v2
1122,371,1,0.789,0,dense_v1
1122,12,2,0.628,0,dense_v1
1122,431,3,0.453,0,hybrid_v2
1122,342,4,0.564,1,hybrid_v2
1122,402,5,0.844,0,dense_v1
1123,77,1,0.932,1,dense_v1
1123,339,2,0.529,1,hybrid_v2
1123,117,3,0.849,1,dense_v1
1123,47,4,0.5,1,dense_v1
1123,184,5,0.676,0,dense_v1
1124,311,1,0.625,1,hybrid_v2
1124,220,2,0.528,1,dense_v1
1124,143,3,0.812,1,dense_v1
1124,368,4,0.533,1,dense_v1
1124,5,5,0.785,0,dense_v1
1125,234,1,0.681,1,dense_v1
1125,205,2,0.549,0,dense_v1
1125,334,3,0.525,1,hybrid_v2
1125,373,4,0.693,0,dense_v1
1125,20,5,0.956,0,hybrid_v2
1126,23,1,0.941,1,dense_v1
1126,458,2,0.876,1,dense_v1
1126,378,3,0.358,0,hybrid_v2
1126,294,4,0.823,0,dense_v1
1126,56,5,0.636,0,dense_v1
1127,60,1,0.374,1,hybrid_v2
1127,100,2,0.865,0,hybrid_v2
1127,129,3,0.378,0,hybrid_v2
1127,442,4,0.413,0,hybrid_v2
1127,204,5,0.671,0,dense_v1
1128,152,1,0.584,0,hybrid_v2
1128,271,2,0.702,0,hybrid_v2
1128,117,3,0.778,0,hybrid_v2
1128,493,4,0.754,0,hybrid_v2
1128,211,5,0.935,0,dense_v1
1129,82,1,0.485,0,hybrid_v2
1129,291,2,0.761,0,hybrid_v2
1129,394,3,0.355,1,hybrid_v2
1129,40,4,0.504,1,dense_v1
1129,57,5,0.967,0,hybrid_v2
1130,96,1,0.968,0,hybrid_v2
1130,204,2,0.542,1,hybrid_v2
1130,8,3,0.772,1,hybrid_v2
1130,403,4,0.734,1,hybrid_v2
1130,134,5,0.534,0,dense_v1
1131,397,1,0.78,1,dense_v1
1131,257,2,0.839,1,dense_v1
1131,469,3,0.78,1,hybrid_v2
1131,450,4,0.661,1,dense_v1
1131,488,5,0.463,0,dense_v1
1132,144,1,0.908,0,dense_v1
1132,388,2,0.902,1,dense_v1
1132,118,3,0.939,1,dense_v1
1132,428,4,0.744,0,hybrid_v2
1132,450,5,0.439,0,dense_v1
1133,449,1,0.448,1,dense_v1
1133,330,2,0.877,1,dense_v1
1133,259,3,0.796,1,hybrid_v2
1133,464,4,0.677,1,hybrid_v2
1133,92,5,0.556,0,dense_v1
1134,365,1,0.889,1,hybrid_v2
1134,387,2,0.725,1,dense_v1
1134,384,3,0.402,0,dense_v1
1134,92,4,0.848,1,hybrid_v2
1134,90,5,0.655,1,hybrid_v2
1135,179,1,0.443,1,hybrid_v2
1135,401,2,0.395,1,dense_v1
1135,485,3,0.93,1,hybrid_v2
1135,158,4,0.606,1,hybrid_v2
1135,340,5,0.914,1,hybrid_v2
1136,88,1,0.699,1,hybrid_v2
1136,441,2,0.421,0,dense_v1
1136,464,3,0.545,0,dense_v1
1136,127,4,0.391,0,hybrid_v2
1136,215,5,0.627,1,hybrid_v2
1137,408,1,0.937,1,dense_v1
1137,122,2,0.386,1,dense_v1
1137,329,3,0.567,0,dense_v1
1137,4,4,0.809,0,hybrid_v2
1137,461,5,0.679,0,dense_v1
1138,132,1,0.352,1,hybrid_v2
1138,176,2,0.877,1,hybrid_v2
1138,132,3,0.631,1,hybrid_v2
1138,278,4,0.558,1,dense_v1
1138,216,5,0.803,0,hybrid_v2
1139,360,1,0.665,1,hybrid_v2
1139,12,2,0.791,1,dense_v1
1139,229,3,0.442,0,hybrid_v2
1139,115,4,0.769,0,hybrid_v2
1139,282,5,0.435,0,hybrid_v2
1140,409,1,0.818,1,hybrid_v2
1140,93,2,0.85,1,dense_v1
1140,109,3,0.484,0,dense_v1
1140,123,4,0.434,0,dense_v1
1140,23,5,0.953,0,hybrid_v2
1141,115,1,0.491,1,dense_v1
1141,187,2,0.945,0,hybrid_v2
1141,46,3,0.667,0,dense_v1
1141,44,4,0.436,1,dense_v1
1141,389,5,0.791,0,hybrid_v2
1142,493,1,0.644,1,dense_v1
1142,214,2,0.512,1,dense_v1
1142,305,3,0.799,1,dense_v1
1142,230,4,0.572,0,hybrid_v2
1142,336,5,0.674,0,hybrid_v2
1143,385,1,0.848,1,hybrid_v2
1143,347,2,0.394,0,hybrid_v2
1143,317,3,0.858,0,dense_v1
1143,160,4,0.541,1,dense_v1
1143,482,5,0.579,1,hybrid_v2
1144,205,1,0.702,0,hybrid_v2
1144,1,2,0.598,1,hybrid_v2
1144,24,3,0.905,1,hybrid_v2
1144,185,4,0.36,1,hybrid_v2
1144,108,5,0.898,0,hybrid_v2
1145,295,1,0.932,1,hybrid_v2
1145,444,2,0.915,1,dense_v1
1145,436,3,0.719,0,dense_v1
1145,173,4,0.948,1,dense_v1
1145,156,5,0.444,0,dense_v1
1146,41,1,0.448,1,dense_v1
1146,25,2,0.464,1,hybrid_v2
1146,57,3,0.976,1,dense_v1
1146,407,4,0.64,1,dense_v1
1146,210,5,0.623,0,dense_v1
1147,110,1,0.704,1,hybrid_v2
1147,399,2,0.79,1,hybrid_v2
1147,47,3,0.962,0,hybrid_v2
1147,11,4,0.892,1,hybrid_v2
1147,117,5,0.91,0,hybrid_v2
1148,284,1,0.619,1,dense_v1
1148,50,2,0.933,1,hybrid_v2
1148,278,3,0.875,1,dense_v1
1148,57,4,0.421,0,hybrid_v2
1148,29,5,0.707,0,hybrid_v2
1149,311,1,0.528,1,dense_v1
1149,201,2,0.853,0,dense_v1
1149,257,3,0.903,0,dense_v1
1149,353,4,0.859,1,dense_v1
1149,30,5,0.899,1,dense_v1
1150,414,1,0.67,0,dense_v1
1150,250,2,0.57,0,dense_v1
1150,493,3,0.559,1,dense_v1
1150,94,4,0.804,0,dense_v1
1150,405,5,0.514,1,hybrid_v2
1151,332,1,0.759,1,dense_v1
1151,422,2,0.585,0,hybrid_v2
1151,220,3,0.819,0,hybrid_v2
1151,358,4,0.379,0,dense_v1
1151,58,5,0.624,0,dense_v1
1152,227,1,0.536,1,hybrid_v2
1152,309,2,0.935,1,dense_v1
1152,269,3,0.36,1,dense_v1
1152,79,4,0.737,0,dense_v1
1152,417,5,0.812,1,dense_v1
1153,81,1,0.536,0,dense_v1
1153,221,2,0.692,1,hybrid_v2
1153,390,3,0.712,0,dense_v1
1153,118,4,0.814,0,hybrid_v2
1153,64,5,0.84,0,hybrid_v2
1154,334,1,0.922,1,dense_v1
1154,105,2,0.969,0,dense_v1
1154,362,3,0.522,0,hybrid_v2
1154,140,4,0.809,0,hybrid_v2
1154,75,5,0.698,0,dense_v1
1155,286,1,0.718,1,hybrid_v2
1155,345,2,0.696,0,hybrid_v2
1155,4,3,0.586,0,hybrid_v2
1155,486,4,0.843,1,hybrid_v2
1155,281,5,0.359,1,dense_v1
1156,378,1,0.706,0,dense_v1
1156,468,2,0.624,0,dense_v1
1156,224,3,0.944,1,hybrid_v2
1156,40,4,0.979,1,dense_v1
1156,316,5,0.413,0,hybrid_v2
1157,485,1,0.589,1,dense_v1
1157,247,2,0.974,0,hybrid_v2
1157,32,3,0.407,0,hybrid_v2
1157,216,4,0.475,0,dense_v1
1157,204,5,0.46,0,dense_v1
1158,274,1,0.831,0,dense_v1
1158,128,2,0.4,1,dense_v1
1158,197,3,0.411,1,hybrid_v2
1158,391,4,0.85,0,dense_v1
1158,434,5,0.888,0,dense_v1
1159,486,1,0.372,1,dense_v1
1159,358,2,0.399,0,hybrid_v2
1159,122,3,0.396,0,dense_v1
1159,21,4,0.387,0,hybrid_v2
1159,119,5,0.369,0,hybrid_v2
1160,108,1,0.366,1,dense_v1
1160,129,2,0.772,1,hybrid_v2
1160,493,3,0.686,1,hybrid_v2
1160,204,4,0.893,0,dense_v1
1160,147,5,0.795,1,dense_v1
1161,281,1,0.564,1,dense_v1
1161,297,2,0.965,1,dense_v1
1161,492,3,0.603,0,hybrid_v2
1161,273,4,0.621,1,hybrid_v2
1161,108,5,0.793,0,dense_v1
1162,151,1,0.812,1,hybrid_v2
1162,58,2,0.489,1,hybrid_v2
1162,265,3,0.395,1,dense_v1
1162,240,4,0.975,0,hybrid_v2
1162,453,5,0.959,0,dense_v1
1163,157,1,0.925,1,dense_v1
1163,15,2,0.729,1,dense_v1
1163,181,3,0.561,1,hybrid_v2
1163,307,4,0.708,1,dense_v1
1163,496,5,0.497,0,dense_v1
1164,433,1,0.659,0,hybrid_v2
1164,104,2,0.355,0,hybrid_v2
1164,263,3,0.755,0,dense_v1
1164,243,4,0.782,0,hybrid_v2
1164,103,5,0.363,0,dense_v1
1165,300,1,0.664,1,hybrid_v2
1165,326,2,0.765,1,dense_v1
1165,9,3,0.488,0,dense_v1
1165,353,4,0.955,1,dense_v1
1165,499,5,0.373,0,dense_v1
1166,321,1,0.376,1,dense_v1
1166,377,2,0.481,1,dense_v1
1166,480,3,0.875,1,hybrid_v2
1166,21,4,0.644,0,dense_v1
1166,450,5,0.455,0,dense_v1
1167,281,1,0.711,0,hybrid_v2
1167,23,2,0.654,1,hybrid_v2
